Question,Answer,Domain
2022 ଗୁଜୁରାଟ ବିଧାନସଭା ନିର୍ବାଚନରେ କେଉଁ ଦଳ ସୁପର ସଂଖ୍ୟାଗରିଷ୍ଠତା ହାସଲ କରିଛି?,"2022 ଗୁଜୁରାଟ ବିଧାନସଭା ନିର୍ବାଚନରେ ଭାରତୀୟ ଜନତା ପାର୍ଟି 156 ଟି ଆସନରେ ସୁପର ସଂଖ୍ୟାଗରିଷ୍ଠତା ହାସଲ କରିଛି, ଯାହା ଗୁଜୁରାଟ ଇତିହାସରେ କ won ଣସି ଦଳ ଜିତିଛି। Decades ୦ ଦଶନ୍ଧି ଧରି ଭାରତୀୟ ଜାତୀୟ କଂଗ୍ରେସ ରାଜ୍ୟରେ ସର୍ବନିମ୍ନ ଗଣନାକୁ ଖସି ଆସିଥିଲା ଏବଂ ଆମ୍ ଆଦମୀ ପାର୍ଟି ପାଞ୍ଚଟି ସିଟ୍ ହାସଲ କରିଥିଲା।",Politics
2012 ଗୋଆ ନିର୍ବାଚନରେ କେଉଁ ଦଳ ଭାରତୀୟ ଜାତୀୟ କଂଗ୍ରେସକୁ ପରାସ୍ତ କରିଛି?,2012 ନିର୍ବାଚନରେ ଭାରତୀୟ ଜନତା ପାର୍ଟି (ବିଜେପି) ଗୋଆରେ ଭାରତୀୟ ଜାତୀୟ କଂଗ୍ରେସ ସରକାରଙ୍କୁ ପରାସ୍ତ କରି ସିଏମ୍ ଦିଗମ୍ବର କାମାଟଙ୍କ ନେତୃତ୍ୱରେ ପରାଜିତ ହୋଇଥିଲା। ଏହି ନିର୍ବାଚନରେ ବିଜେପି-ମହାରାଷ୍ଟ୍ରୱାଡି ଗୋମନ୍ତକ ମିଳିତ ଦଳ ଜିତି 40 ଟି ଆସନରେ 24 ଟି ଆସନ ଜିତିଛି।,Politics
ଗୁଜୁରାଟରେ କେତେ ମୋଟ ନିର୍ବାଚନମଣ୍ଡଳୀ ଅଛି?,182,Politics
ମହାରାଷ୍ଟ୍ର ନବନିର୍ମାନ ସେନା କିଏ ଗଠନ କଲା?,ମହାରାଷ୍ଟ୍ର ନବନିର୍ମାନ ସେନା (ଅନୁବାଦ: ମହାରାଷ୍ଟ୍ର ସଂସ୍କାର ସେନା; abbr। MNS) ହେଉଛି ଏକ ଆଞ୍ଚଳିକବାଦୀ ସୁଦୂର ଭାରତୀୟ ରାଜନ political ତିକ ଦଳ ମହାରାଷ୍ଟ୍ର ରାଜ୍ୟରେ ଅବସ୍ଥିତ ଏବଂ ହିନ୍ଦୁତ୍ୱ ଏବଂ ମରାଠୀ ମାନସଙ୍କ ଆଦର୍ଶରେ କାର୍ଯ୍ୟ କରୁଛି। [12] [13] ତାଙ୍କ ସମ୍ପର୍କୀୟ ଉଦ୍ଧବ ଠାକରେଙ୍କ ସହ ମତଭେଦ ହେତୁ ସେ ଶିବସେନା ପାର୍ଟୀ ଛାଡିବା ପରେ ରାଜ ଠାକରେଙ୍କ ଦ୍ 9 ାରା 9 ମାର୍ଚ୍ଚ 2006 ରେ ମୁମ୍ବାଇରେ ଏହା ପ୍ରତିଷ୍ଠିତ ହୋଇଥିଲା।,Politics
2015 ବିହାର ନିର୍ବାଚନରେ ସାମାଜିକ histor ତିହାସିକ ବଦ୍ରି ନାରାୟଣଙ୍କ ଦ୍ୱାରା ଚିହ୍ନିତ ହୋଇଥିବା ମୁଖ୍ୟ କାରଣ କ’ଣ ଥିଲା?,"ହିନ୍ଦୁତ୍ୱ ରାଜନୀତିରେ ସାମାଜିକ histor ତିହାସିକ ବଦ୍ରି ନାରାୟଣଙ୍କ ଦ୍ୱାରା ଜାତି ରାଜନୀତିର ସମ୍ମୁଖୀନ ହେବାକୁ ପଡ଼ିଲା, ଯିଏକି 2015 ର ରାଜନ political ତିକ ଉତ୍ତେଜନାକୁ ଅନେକ ଆ regional ୍ଚଳିକ ରାଜନ political ତିକ ଦଳ ଏବଂ ନେତାମାନେ ସମ୍ମୁଖୀନ ହେଉଥିବା ଆହ୍ୱାନର ଏକ ଅଂଶ ଭାବରେ ଚିହ୍ନଟ କରିଥିଲେ। ସେମାନଙ୍କର ରାଜ୍ୟଗୁଡିକ |",Politics
ଭାରତୀୟ ଜାତୀୟ ବିକାଶମୂଳକ ଅନ୍ତର୍ଭୂକ୍ତ ଆଲାଇନ୍ସ (INDIA) ଗଠନ ପଛରେ ପ୍ରେରଣା କ’ଣ ଥିଲା?,2014 ଏବଂ 2019 ସାଧାରଣ ନିର୍ବାଚନରେ ବିରୋଧୀଦଳର ଅସମର୍ଥତା ପରେ 2024 ସାଧାରଣ ନିର୍ବାଚନରେ ବିଜେପି ନେତୃତ୍ୱାଧୀନ ଏନଡିଏ ବିରୋଧରେ ଛିଡା ହେବା ପାଇଁ ପ୍ରାୟ ସମସ୍ତ ପ୍ରମୁଖ ରାଜନ political ତିକ ଦଳର ଏକ ବୃହତ ମିଳିତ ସହଯୋଗର ଆବଶ୍ୟକତା ଥିଲା।,Politics
2023 ମସିହାରେ ଫ୍ରିଡମ୍ ହାଉସ୍ ଭାରତୀୟ ଗଣତନ୍ତ୍ରର ସ୍ଥିତିକୁ କିପରି ଶ୍ରେଣୀଭୁକ୍ତ କଲା?,2023 ମସିହାରେ ଫ୍ରିଡମ୍ ହାଉସ୍ ଦ୍ୱାରା ପ୍ରକାଶିତ ଫ୍ରିଡମ୍ ଇନ୍ ୱାର୍ଲ୍ଡ ରିପୋର୍ଟ କ୍ରମାଗତ ତୃତୀୟ ବର୍ଷ ପାଇଁ ଭାରତକୁ ଏକ ଆଂଶିକ ମୁକ୍ତ ଦେଶ ଭାବରେ ଶ୍ରେଣୀଭୁକ୍ତ କରିଥିଲା।,Politics
କେଉଁ ଆଇନ ଅନୁଯାୟୀ ନିର୍ବାଚନ ଆୟୋଗ କାର୍ଯ୍ୟ କରେ?,ନିର୍ବାଚନ ଆୟୋଗ ସମ୍ବିଧାନର ଧାରା 324 ଦ୍ granted ାରା ଦିଆଯାଇଥିବା କ୍ଷମତା ଏବଂ ପରବର୍ତ୍ତୀ ସମୟରେ ଲୋକ ନିୟମର ପ୍ରତିନିଧୀତା ଅନୁଯାୟୀ କାର୍ଯ୍ୟ କରିଥାଏ।,Politics
ଭାରତ ଏବଂ ବ୍ରାଜିଲର ଜଳବାୟୁ ତୁଳନା କରନ୍ତୁ |,"1. ଭାରତରେ ମ so ସୁମୀ ପ୍ରକାରର ଜଳବାୟୁ ଥିବାବେଳେ ବ୍ରାଜିଲ ଜଳବାୟୁରେ ବିଭିନ୍ନ ପ୍ରକାରର ପରିବର୍ତ୍ତନ ଅନୁଭବ କରୁଛି | ଉଦାହରଣ ସ୍ୱରୂପ ବ୍ରାଜିଲରେ, ଇକ୍ୟୁଏଟର ନିକଟରେ, ମକର ରାଶିର ଟ୍ରପିକ୍ ନିକଟରେ ଜଳବାୟୁ ଗରମ ଥିବାବେଳେ ସେଠାରେ ଏକ ମଧ୍ୟମ ଧରଣର ଜଳବାୟୁ ଅଛି | 2. ଭାରତରେ, ହାରାହାରି ତାପମାତ୍ରା ବର୍ଷସାରା ଅଧିକ ରହିଥାଏ କାରଣ ସୂର୍ଯ୍ୟ କିରଣ ଟ୍ରପିକ୍ ଅଫ୍ କ୍ୟାନସର ପର୍ଯ୍ୟନ୍ତ p ର୍ଦ୍ଧ୍ୱରେ ରହିଥାଏ ଏବଂ ବ୍ରାଜିଲରେ ଇକ୍ୟୁଏଟର ଦେଶର ଉତ୍ତର ଭାଗରେ କାଟେ ଯାହା ଫଳସ୍ୱରୂପ 25 ""C ରୁ 28"" ° ଆମାଜନ ଉପତ୍ୟକାରେ ହାରାହାରି ତାପମାତ୍ରା 3. ଭାରତର ଉତ୍ତର ପ୍ରଦେଶରେ ତାପମାତ୍ରା ଥଣ୍ଡା ଅଟେ | ଭାରତର ଦକ୍ଷିଣ ରାଜ୍ୟ ଆଡକୁ, ଏହାର ବିପରୀତରେ, ବ୍ରାଜିଲର ଉତ୍ତର ଭାଗ ସାଧାରଣତ hot ଗରମ ହୋଇଥିବାବେଳେ ଦକ୍ଷିଣ ଭାଗରେ ତାପମାତ୍ରା ତୁଳନାତ୍ମକ ଭାବେ କମ୍ ଅଟେ | ବ୍ରାଜିଲ୍ ଦକ୍ଷିଣ-ପୂର୍ବ ବାଣିଜ୍ୟ ପବନ ଏବଂ ଉତ୍ତର-ପୂର୍ବ ବାଣିଜ୍ୟ ପବନରୁ ଓରୋଗ୍ରାଫିକ୍ ପ୍ରକାରର ବୃଷ୍ଟିପାତ ଗ୍ରହଣ କରେ ଏବଂ ବ୍ରାଜିଲର ଉତ୍ତର ଭାଗରେ ବୃଷ୍ଟିପାତ କନଭେକେସନାଲ୍ ପ୍ରକାରର ଅଟେ | ଭାରତରେ ଗୁଜୁରାଟ ଏବଂ ରାଜସ୍ଥାନର ଅଞ୍ଚଳରେ କମ୍ ବୃଷ୍ଟିପାତ ହୁଏ | ଯେତେବେଳେ ବ୍ରାଜିଲ୍ ଉଚ୍ଚଭୂମିର ଉତ୍ତର-ପୂର୍ବ ଭାଗରେ ବହୁତ କମ୍ ବୃଷ୍ଟିପାତ ହୁଏ | 6. ଭାରତରେ ଟ୍ରପିକାଲ୍ ସାଇକ୍ଲୋନନ୍ ବାରମ୍ବାର ଘଟେ ଯେତେବେଳେ ବ୍ରାଜିଲରେ ଏହି ଘୂର୍ଣ୍ଣିବଳୟ କ୍ୱଚିତ୍ ଘଟେ |",Geography
କାରଣ ନର୍ମଦା ଉପତ୍ୟକାରେ ଏକାଗ୍ର ବସତି ଦେଖିବାକୁ ମିଳେ |,ନଦୀ ନିକଟରେ ଚାଷଜମି ହେତୁ ନର୍ମଦା ଉପତ୍ୟକାରେ ଏକାଗ୍ର ବସତି ଦେଖିବାକୁ ମିଳେ | ନର୍ମଦା ଉପତ୍ୟକା ମୁଖ୍ୟତ Gujarat ଗୁଜୁରାଟ ଏବଂ ମଧ୍ୟପ୍ରଦେଶରେ ଅବସ୍ଥିତ ଏବଂ ଏକ ନଦୀ ନିକଟରେ ଥିବା ଜମି ବହୁତ ଚାଷଜମି ଅଟେ |,Geography
କୃଷକଙ୍କ ସ୍ୱାର୍ଥରେ ସରକାରଙ୍କ ଦ୍ introduced ାରା ପ୍ରବର୍ତ୍ତିତ ବିଭିନ୍ନ ଅନୁଷ୍ଠାନିକ ସଂସ୍କାର କାର୍ଯ୍ୟକ୍ରମଗୁଡିକୁ ତାଲିକାଭୁକ୍ତ କର |,"ସମାଧାନର s ାଞ୍ଚାକୁ ପ୍ରଭାବିତ କରୁଥିବା ଅନ୍ୟାନ୍ୟ କାରଣଗୁଡ଼ିକ ହେଉଛି: ଜଳର ଉପଲବ୍ଧତା, ଜମିର ope ୁଲା ଏବଂ ଜଳବାୟୁ s ାଞ୍ଚା |",Geography
ଚାଉଳର ବୃଦ୍ଧି ପାଇଁ ଆବଶ୍ୟକ ଭ ograph ଗୋଳିକ ଅବସ୍ଥା ବର୍ଣ୍ଣନା କର |,"ଭାରତରେ, ନର୍ମଦା ଉପତ୍ୟକାର ମାଳଭୂମି ଅଞ୍ଚଳରେ ନ୍ୟୁକ୍ଲିଟେଡ୍ ବସ୍ତିଗୁଡ଼ିକ ପ୍ରାୟତ। ଦେଖିବାକୁ ମିଳେ |",Geography
ଭାରତ ହେଉଛି ………… .. ର ଅଗ୍ରଣୀ ଉତ୍ପାଦକ ଏବଂ ରପ୍ତାନିକାରୀ |,ଚା,Geography
ହଳଦିଆ ବିପ୍ଳବକୁ ବୁ .ାଏ |,ତ oil ଳବୀଜ ଉତ୍ପାଦନ ବୃଦ୍ଧି |,Geography
ବିଶ୍ୱରେ ଚାଉଳ ଉତ୍ପାଦନ ଦୃଷ୍ଟିରୁ ଭାରତ କେଉଁ ସ୍ଥିତିରେ ଅଛି?,ଦ୍ୱିତୀୟ |,Geography
ଭାରତରେ କୋଇଲା ବଣ୍ଟନକୁ ବର୍ଣ୍ଣନା କର |,"ଭାରତରେ କୋଇଲା ଦୁଇଟି ମୁଖ୍ୟ ଭ ological ଗୋଳିକ ଯୁଗର ପଥର କ୍ରମରେ ଦେଖାଯାଏ, ଯଥା ଗୋଣ୍ଡୱାନା, 200 ନିୟୁତ ବର୍ଷରୁ ଅଧିକ ବୟସ ଏବଂ ତୃତୀୟ ଜମା ଯାହା ପ୍ରାୟ 55 ନିୟୁତ ବର୍ଷ ପୁରୁଣା | ଗୋଣ୍ଡୱାନା କୋଇଲା ର ମୁଖ୍ୟ ସମ୍ବଳ, ଯାହା ଧାତବ ବିଦ୍ୟୁତ କୋଇଲା, ଦାମୋଦର ଉପତ୍ୟକା (ପଶ୍ଚିମବଙ୍ଗ-h ାଡଖଣ୍ଡ) ରେ ଅବସ୍ଥିତ | H ାରିଆ, ରାନିଗ j ୍ଜ, ବୋକାରୋ ଗୁରୁତ୍ୱପୂର୍ଣ୍ଣ କୋଇଲା କ୍ଷେତ୍ର | ଗୋଦାବରୀ, ମହାନଦୀ, ସୋନ ଏବଂ ୱାର୍ଡ଼ ଉପତ୍ୟକାରେ ମଧ୍ୟ କୋଇଲା ଜମା ରହିଛି | ମେଘାଳୟ, ଆସାମ, ଅରୁଣାଚଳ ପ୍ରଦେଶ ଏବଂ ନାଗାଲାଣ୍ଡର ଉତ୍ତର-ପୂର୍ବ ରାଜ୍ୟରେ ତୃତୀୟ କୋଇଲା ଦେଖାଯାଏ | H ାଡଖଣ୍ଡ ହେଉଛି ସର୍ବ ବୃହତ ଉତ୍ପାଦକ ଯେଉଁଠାରେ h ାରିଆ, ବୋକାରୋ, କରାମପୁର, ପାଲାମୁ ପ୍ରମୁଖ କୋଇଲା କ୍ଷେତ୍ର ଅଟେ | ପଶ୍ଚିମବଙ୍ଗରେ ରାନିଗଞ୍ଜ, ଜାଲପାଇଗୁରୀ ଏବଂ ଦାର୍ଜିଲିଂ ହେଉଛି କୋଇଲା କ୍ଷେତ୍ର | ସରଗୁଜା, ବିଲାସପୁର, ରାୟଗଡ ଏବଂ ବସ୍ତର ଜିଲ୍ଲା ଛତିଶଗଡରେ ମିଳୁଥିବା କୋଇଲା କ୍ଷେତ୍ର ଅଟେ। ଚାଇନାୱେର୍ ଜିଲ୍ଲାରେ ସାଂସଦଙ୍କର କୋଇଲା କ୍ଷେତ୍ର ଅଛି ଏବଂ ମହାରାଷ୍ଟ୍ରରେ ଚନ୍ଦା ହେଉଛି ମୁଖ୍ୟ କ୍ଷେତ୍ର |",Geography
କେଉଁ ଖଣିଜ ପଦାର୍ଥର ଅଗ୍ରଣୀ ଉତ୍ପାଦକ h ାଡଖଣ୍ଡର କୋଡାରମା ଗୟା-ହଜରିବାଗ ବେଲ୍ଟ?,ମିକା,Geography
କେଉଁ ରାଜ୍ୟ ଭାରତର ସର୍ବ ପୁରାତନ ତ oil ଳ ଉତ୍ପାଦନକାରୀ ରାଜ୍ୟ?,ଆସାମ |,Geography
ଭାରତର ସବୁଠାରୁ ଧନୀ ଖଣିଜ ବେଲ୍ଟ ହେଉଛି ………………,ଉପଦ୍ୱୀପ ମାଳଭୂମି |,Geography
ଶିରା ଏବଂ ଲୋଡରୁ କେଉଁ ଖଣିଜ ପଦାର୍ଥ ମିଳିଲା?,"ଟିନ୍, ତମ୍ବା, ଜିଙ୍କ ଏବଂ ସୀସା ଇତ୍ୟାଦି ପ୍ରମୁଖ ଧାତବ ଖଣିଜ ପଦାର୍ଥ ଶିରା ଏବଂ ଲୋଡରୁ ପ୍ରାପ୍ତ ହୁଏ |",Geography
ଚିପକୋ ଆନ୍ଦୋଳନର ଉଦ୍ଦେଶ୍ୟ କ’ଣ ଥିଲା?,ଜଙ୍ଗଲ ସଂରକ୍ଷଣ,Geography
କେଉଁ ବନ୍ୟଜନ୍ତୁ ସୁରକ୍ଷା ଆଇନ ପ୍ରଥମ ଥର ପାଇଁ ସଂରକ୍ଷିତ ପ୍ରଜାତିର ଉଦ୍ଭିଦ ତାଲିକା ଅନ୍ତର୍ଭୁକ୍ତ କରିଛି?,ବନ୍ୟଜନ୍ତୁ ସୁରକ୍ଷା ଆଇନ 1972,Geography
କେଉଁ ମାଟି ତୀବ୍ର ଲଞ୍ଚ ଦ୍ୱାରା ସୃଷ୍ଟି ହୁଏ |,ଲାଟେରାଇଟ୍ ମୃତ୍ତିକା |,Geography
କେଉଁ ଆଧାରରେ ଶିଳ୍ପ କ୍ଷେତ୍ରକୁ ସରକାରୀ ଏବଂ ବେସରକାରୀ କ୍ଷେତ୍ରରେ ଶ୍ରେଣୀଭୁକ୍ତ କରାଯାଇଛି?,ଉଦ୍ୟୋଗଗୁଡିକର ମାଲିକାନା |,Geography
କେଉଁ ସହର ଭାରତର ମଞ୍ଚେଷ୍ଟର ଭାବରେ ଜଣାଶୁଣା?,ଅହମ୍ମଦାବାଦ,Geography
ଭାରତରେ ମୁଣ୍ଡପିଛା ଇସ୍ପାତର ବ୍ୟବହାର ହେଉଛି |,"2022-23 ବର୍ଷରେ, ଦେଶରେ ଇସ୍ପାତ ବ୍ୟବହାର 119.89 MT ଏବଂ ମୁଣ୍ଡପିଛା ଇସ୍ପାତ ବ୍ୟବହାର 86.7 କିଲୋଗ୍ରାମ ଥିଲା |",Geography
ସିନ୍ଦୁସ୍ ଏବଂ ଗଙ୍ଗା ନଦୀଗୁଡ଼ିକର ଉତ୍ପତ୍ତି କେଉଁଠାରେ ଅଛି?,"ଭାଗୀରଥୀ' ନାମକ ଗଙ୍ଗାର ମୁଣ୍ଡ ଜଳକୁ ଗଙ୍ଗୋତ୍ରୀ ଗ୍ଲାସିଅର୍ ଦ୍ fed ାରା ଖାଇବାକୁ ଦିଆଯାଏ ଏବଂ ଉତ୍ତରାଞ୍ଚଳର ଦେବପ୍ରୟାଗରେ ଆଲାକାନନ୍ଦ ଯୋଗ ଦେଇଥିଲେ। ହରିଦ୍ୱାରରେ, ଗଙ୍ଗା ପର୍ବତରୁ ସମତଳ ପର୍ଯ୍ୟନ୍ତ ବାହାରିଥାଏ | ଇଣ୍ଡିଗୋ ବାଲ୍ଟିସ୍ତାନ ଏବଂ ଗିଲ୍ଗିଟ୍ ଦେଇ ପ୍ରବାହିତ ହୁଏ ଏବଂ ଆଟକ୍ ଠାରେ ପର୍ବତରୁ ବାହାରି ଆସେ |",Geography
କେଉଁ ଦୁଇଟି ଉପଦ୍ୱୀପ ନଦୀ କୂଳ ଦେଇ ପ୍ରବାହିତ ହୁଏ?,"ନର୍ମଦା ଏବଂ ତାପି ହେଉଛି ଦୁଇଟି ଉପଦ୍ୱୀପ ନଦୀ, ଯାହା ଖାଲ ଦେଇ ପ୍ରବାହିତ ହୁଏ |",Geography
ଆଜି କେଉଁ ମହାଦେଶ ଗୋଣ୍ଡୱାନା ଭୂମିର ଅଂଶ ଥିଲା?,"ସର୍ବ ପୁରାତନ ଜମିଜମା, (ଉପଦ୍ୱୀପ ଅଂଶ) ଗୋଣ୍ଡୱାନା ଜମିର ଏକ ଅଂଶ ଥିଲା | ଗୋଣ୍ଡୱାନା ଭୂମିରେ ଭାରତ, ଅଷ୍ଟ୍ରେଲିଆ, ଦକ୍ଷିଣ ଆଫ୍ରିକା ଏବଂ ଦକ୍ଷିଣ ଆମେରିକା ଏକକ ଭୂମି ଜନସଂଖ୍ୟା ଭାବରେ ଅନ୍ତର୍ଭୁକ୍ତ ହୋଇଥିଲା |",Geography
କେଉଁ ଦୁଇ ଦେଶ ଦୀର୍ଘତମ ଅନ୍ତର୍ଜାତୀୟ ସୀମା ବାଣ୍ଟିଛନ୍ତି?,କାନାଡା ଏବଂ ଆମେରିକା |,Geography
ଦୁନିଆର ସବୁଠାରୁ ଜନବହୁଳ ସହର କ’ଣ?,"ମାନିଲା, ଫିଲିପାଇନ୍ସ",Geography
ନିମ୍ନଲିଖିତ ରାଜ୍ୟଗୁଡିକ ମଧ୍ୟରୁ କେଉଁଟି ଭାରତରେ କଫି ଉତ୍ପାଦନକାରୀ?,କର୍ଣ୍ଣାଟକ,Geography
ସିରୋହି ପଏଣ୍ଟ ପୃଥିବୀରେ କେଉଁଠାରେ ଅବସ୍ଥିତ?,ଆଣ୍ଟାର୍ଟିକା,Geography
ଭାରତର ବୃହତ୍ତମ ଆଭ୍ୟନ୍ତରୀଣ ସାଲାଇନ୍ ଆର୍ଦ୍ରଭୂମି ପ୍ରଣାଳୀ କେଉଁ ରାଜ୍ୟରେ ଅବସ୍ଥିତ?,ରାଜସ୍ଥାନ,Geography
ଭାରତର ସମୁଦାୟ କ୍ଷେତ୍ରର କେଉଁ ପ୍ରତିଶତ ଗଙ୍ଗା ନଦୀ ଦଖଲ କରିଛି?,26.30%,Geography
ଆଲାକାନନ୍ଦ ନଦୀ କେଉଁ ଗ୍ଲେସିୟରରୁ ଉତ୍ପନ୍ନ?,Satopanth Glacier,Geography
କେଉଁ ନଦୀ ୱୁଲାର ହ୍ରଦକୁ ଖୁଆଇଥାଏ?,ଜେଲମ୍ |,Geography
ହ୍ୱିଲର୍ ଦ୍ୱୀପ କେଉଁ ଦ୍ୱୀପର ପୂର୍ବ ନାମ ଥିଲା?,ହ୍ୱିଲର୍ ଦ୍ୱୀପ ଅବଦୁଲ କଲାମ ଦ୍ୱୀପର ପୂର୍ବ ନାମ ଥିଲା | ଏହା ଓଡିଶା ଉପକୂଳରେ ଅବସ୍ଥିତ | ପ୍ରତିରକ୍ଷା ଅନୁସନ୍ଧାନ ଏବଂ ବିକାଶ ସଂଗଠନ (DRDO) ର ଇଣ୍ଟିଗ୍ରେଟେଡ୍ ଟେଷ୍ଟ ରେଞ୍ଜ ଏହି ଦ୍ୱୀପରେ ଅବସ୍ଥିତ |,Geography
କେଉଁ ଅଭୟାରଣ୍ୟ ଯେଉଁଠାରେ କାଶ୍ମୀରର ଷ୍ଟାଗ ମିଳିଥାଏ?,ଡାଚିଗାମ ଜାତୀୟ ଉଦ୍ୟାନ ହେଉଛି ଏକମାତ୍ର ଅଭୟାରଣ୍ୟ ଯେଉଁଠାରେ କାଶ୍ମୀରର ଷ୍ଟାଗ ମିଳିଥାଏ | ଏହା କାଶ୍ମୀରରେ ଅବସ୍ଥିତ |,Geography
କେଉଁ ବର୍ଷରେ ଭାରତରେ ବାୟୋସଫର ସଂରକ୍ଷଣ କାର୍ଯ୍ୟକ୍ରମ ଆରମ୍ଭ କରାଯାଇଥିଲା?,1986 ମସିହାରେ ଭାରତରେ ବାୟୋସାଇଫର୍ ରିଜର୍ଭ ପ୍ରୋଗ୍ରାମ ଆରମ୍ଭ କରାଯାଇଥିଲା। ଭାରତରେ ସମୁଦାୟ 18 ଟି ଜ bi ବ ସଂରକ୍ଷଣ ସ୍ଥାନ ଅଛି |,Geography
କେଉଁ ପ୍ରକାରର ପଥରରେ ଜୀବାଶ୍ମ ସାଧାରଣତ found ମିଳିଥାଏ?,"ଜୀବାଶ୍ମ ସାଧାରଣତ sed ପତିତ ପଥରରେ ସୃଷ୍ଟି ହୁଏ | ଯେତେବେଳେ କ organ ଣସି ଜୀବ ମରିଯାଏ ଏବଂ ପାଦରେ ପୋତି ହୋଇଯାଏ, ଏହି ପଙ୍କଗୁଡ଼ିକ ଶେଷରେ ଜୀବାଶ୍ମ ଭାବରେ ସଂରକ୍ଷିତ ଜୀବ ସହିତ ପଙ୍କ ପଥରରେ କଠିନ ହୋଇଯାଏ | ଏହି ପ୍ରକ୍ରିୟାକୁ ଜୀବାଶ୍ମ କୁହାଯାଏ | ଅବହେଳିତ ଏବଂ ମେଟାମୋର୍ଫିକ୍ ପଥର ଗରମ କିମ୍ବା ଚାପରୁ ସୃଷ୍ଟି ହୁଏ ଏବଂ ଜୀବାଶ୍ମଗୁଡିକ ନଷ୍ଟ କରିବାର ସମ୍ଭାବନା ଥାଏ |",Geography
“ମେଡିସିନ୍ ଲାଇନ୍” ଅକ୍ଷାଂଶର ବୃତ୍ତର ଆଉ ଏକ ନାମ?,"49 ତମ ସମାନ୍ତରାଳକୁ ମେଡିସିନ୍ ଲାଇନ୍ ନାମରେ ନାମିତ କରାଗଲା କାରଣ ଏହାର 1800 ଦଶକରେ ଆମେରିକୀୟ ସ soldiers ନିକମାନେ ଏହାକୁ ଅତିକ୍ରମ କରିବାକୁ ବାରଣ କରିଥିଲେ। 49 ତମ ସମାନ୍ତରାଳ ଉତ୍ତର ୟୁରୋପ, ଏସିଆ, ପ୍ରଶାନ୍ତ ମହାସାଗର, ଉତ୍ତର ଆମେରିକା ଏବଂ ଆଟଲାଣ୍ଟିକ୍ ମହାସାଗର ଅତିକ୍ରମ କରେ |",Geography
କେଉଁ ସ୍ଥାନ ନିକଟରେ ଚନ୍ଦ୍ର ଏବଂ ଭାଗ ନଦୀର ମିଶ୍ରଣ ସହିତ ଚନ୍ଦ୍ରଭଳା ରୂପ ମଧ୍ୟ ଜଣାଶୁଣା?,"ଚେନ୍ନାବ ନଦୀ, ଯାହା ଚନ୍ଦ୍ରଭଗା ନଦୀ ନାମରେ ମଧ୍ୟ ଜଣାଶୁଣା, ହିମାଚଳ ପ୍ରଦେଶର ଲାହଲ୍ ସ୍ପିଟି ଜିଲ୍ଲାର ତାଣ୍ଡି ଠାରେ ଚନ୍ଦ୍ର ଏବଂ ଭାଗ ନଦୀର ମିଶ୍ରଣ ଦ୍ୱାରା ସୃଷ୍ଟି ହୋଇଛି | ଚନ୍ଦ୍ର ଏବଂ ଭଗ ନଦୀଗୁଡିକ 4,891 ମିଟର ଉଚ୍ଚତାରେ ବାରାଲାଚା ପାସର ବିପରୀତ ପାର୍ଶ୍ୱରୁ ଉତ୍ପନ୍ନ | ସେମାନେ 2,286 ମିଟର ଉଚ୍ଚତାରେ ଟାଣ୍ଡିରେ ଭେଟନ୍ତି |",Geography
କେଉଁ ଗ୍ରହର ଦିନର ଦ length ର୍ଘ୍ୟ ଅଛି ଏବଂ ଏହାର ଅକ୍ଷାର ଟିଲ୍ଟ ପୃଥିବୀ ସହିତ ସମାନ?,ମଙ୍ଗଳ,Geography
ଦୁନିଆର ସବୁଠାରୁ ବଡ ଦ୍ୱୀପ ଦେଶ କେଉଁ?,"ଇଣ୍ଡୋନେସିଆ ହେଉଛି ବିଶ୍ largest ର ବୃହତ୍ତମ ଦ୍ୱୀପ ଦେଶ କାରଣ ଏହାର କ୍ଷେତ୍ର 1,904,569 ବର୍ଗ କିମି ଏବଂ ଏହା 18,307 ରୁ ଅଧିକ ଦ୍ୱୀପପୁଞ୍ଜକୁ ନେଇ ଗଠିତ | ଏହା ମଧ୍ୟ ଦୁନିଆର ସବୁଠାରୁ ଜନବହୁଳ ଦ୍ୱୀପ ଦେଶ |",Geography
ଏକ ବୃହତ ନଦୀର ଉପନଦୀ ସହିତ ଉପତ୍ୟକା କ’ଣ କୁହାଯାଏ?,ପାର୍ଶ୍ୱ ଉପତ୍ୟକା ଏକ ବୃହତ ନଦୀକୁ ଏକ ଉପନଦୀ ସହିତ ଏକ ଉପତ୍ୟକା | ସେଗୁଡ଼ିକ ପର୍ବତ ନିକଟରେ ଉଚ୍ଚ କ୍ରମର ଉପତ୍ୟକା |,Geography
