Question,Answer,Domain
What is the significance of the Dalit literature movement in India?,Dalit literature serves as a powerful medium for conveying the poignant social and political experiences of the Dalit community within the caste-based framework of Indian society. It sheds light on the myriad social factors shaping the lives of Dalits and their interactions with both Dalit and non-Dalit communities.,Literature
Define GDP. Explain its components and limitations as a welfare measure.,"GDP stands for Gross Domestic Product. It's a measure of the total value of all goods and services produced within a country's borders within a specific period, typically annually or quarterly. Welfare refers to the overall well-being and quality of life of individuals within a society.",Economics
What causes inflation? Discuss its effects and policy responses.,"More jobs and higher wages increase household incomes and lead to a rise in consumer spending, further increasing aggregate demand and the scope for firms to increase the prices of their goods and services. When this happens across a large number of businesses and sectors, this leads to an increase in inflation.",Economics
"Define unemployment. Analyze its types, causes, and policy solutions.","Unemployment occurs when workers who want to work are unable to find jobs. High rates of unemployment signal economic distress while extremely low rates of unemployment may signal an overheated economy. Unemployment can be classified as frictional, cyclical, structural, or institutional.",Economics
Explain the balance of payments. Discuss its components and factors affecting it.,"The balance of payments (BOP) is the method by which countries measure all of the international monetary transactions within a certain period. The BOP consists of three main accounts: the current account, the capital account, and the financial account.",Economics
What is fiscal policy? Explain its tools and effectiveness in stabilizing,"Fiscal Policy refers to government policy in respect of public expenditure, taxation and public debt. It is the means by which the government adjusts its spending levels and tax rates to monitor and influence a nation's economy.",Economics
Define elasticity. Explain its types and importance in economic decisions.,Elasticity is an economic concept used to measure the change in the aggregate quantity demanded of a good or service in relation to price movements of that good or service. A product is considered to be elastic if the quantity demand of the product changes more than proportionally when its price increases or decreases.,Economics
"Explain perfect competition. Analyze short-run and long-run equilibrium.
","In the short run, equilibrium will be affected by demand. In the long run, both demand and supply of a product will affect the equilibrium in perfect competition. A firm will receive only normal profit in the long run at the equilibrium point.",Economics
"Define monopoly. Explain its characteristics, pricing, and social costs.","Monopoly is a type of market structure in which a single company and its goods and services dominate the market at all times. Some of the major characteristics of a monopoly market include the presence of a single seller, high entry barriers, price inelastic demand, and lack of substitutes.",Economics
"Define oligopoly. Explain its characteristics and pricing strategies.
","An oligopoly is when a few companies exert significant control over a given market. Together, these companies may control prices by colluding with each other, ultimately providing uncompetitive prices in the market.",Economics
What are externalities? Differentiate between positive and negative externalities and their implications.,"The indirect effects of economic transactions that impact people who are not directly involved in the transactions. A negative externality occurs when a cost spills over. A positive externality occurs when a benefit spills over. So, externalities occur when some of the costs or benefits of a transaction fall on someone other than the producer or the consumer.",Economics
Which city is called “Detroit of India” for its automobiles industry?,Chennai is nicknamed the “Detroit of Asia” (or the “Detroit of India”). This is due to the presence of major automobile manufacturing units and allied industries around the city. In USA most of the automobile manufacturing industries are around USA.,Economics
The Ad Valorem Tax is applied for what?,The price of commodity,Economics
The Lead Bank Scheme was finalised to adopt a which intensive development?,"Lead Bank Scheme was finalised to adopt preparedness at village level, of an objective to help the farming community.",Economics
"In which year, Planning Commission was set up?","India set up the Planning Commission in 1950 to oversee the entire range of planning, including resource allocation, implementation and appraisal of five-year plans. The idea of 5 year plan was taken from soviet union.",Economics
Which state has the highest Gross State Domestic Product(GSDP) in India?,Maharashtra has the highest GSDP among the states and UT’s. It contributes 14.11% of total India’s GDP at current prices followed by Tamil Nadu (8.55%).,Economics
Which organization launched the School Education Quality Index?,NITI Aayog launched the School Education Quality Index(SEQI). SEQI comprises a set of indicators that critically influence the overall effectiveness and efficiency of the school education sector.,Economics
What is Bank Rate?,Bank Rate is the rate at which RBI lends to commercial banks. It is tool to manage money supply in the market. Currently it is not in use.,Economics
What is a fixed cost to a manufacturing firm in short-run?,In the short run insurance premium are fixed costs because they are independent of the level of production.,Economics
What is the total income support provided annually under Pradhan Mantri Kisan Samman Nidhi (PM-KISAN) Scheme?,"The Pradhan Mantri Kisan Samman Nidhi (PM-KISAN) Scheme was launched in 2019 to provide income support to all landholder farmer families across the country with cultivable land, subject to certain exclusions. Under the Scheme, an amount of Rs. 6000 per year is released in three instalments of Rs. 2000 each directly into the bank accounts of the beneficiaries.",Economics
What are the reserves maintained by commercial banks with the Reserve Bank of India over and above the statutory minimum called?,"In banking, excess reserves are bank reserves in excess of the reserve requirement set by a central bank. They are reserves of cash more than the required amounts.",Economics
Explain the concept of black money.,Black money includes all funds earned through illegal activity and otherwise legal income that is not recorded for tax purposes.,Economics
"According to the Economic Survey of Maharashtra for 2016-17,which State had the highest growth of GSDP?","According to the Economic Survey of Maharashtra for 2016-17, Maharashtra had the highest growth of GSDP.",Economics
What does setting up of Agriculture Produce Marketing Committees (APMC) include?,"Setting up APMC includes establishment of agro export zones, horticultural training centres, grading and packing facilities for effective distribution.",Economics
Which sector is the largest employment-generating and fastest-growing sector of the economy?,"The service sector is the largest employment
generating and fastest growing sector of
the economy.",Economics
What innovative schemes were implemented to increase adult literacy in the Maharashtra?,"To increase adult literacy in the state, innovative schemes like ‘Each one Teach one’, and ‘Sakshar Bharat Abhiyan’ are implemented with community participation.",Economics
What is the investment made by foreign companies in our country called?,"Foreign direct investment (FDI) takes place when a company, multinational corporation or individual from one country invests in another country's assets or takes an ownership stake in its companies.",Economics
What causes frictional employment?,"Frictional unemployment is caused due to breakdown of machinery, power failure, shortage of raw materials, strikes by workers etc. Frictional unemployment is temporary by nature.",Economics
When was Employment Guarantee Scheme (EGS) introduced in Maharashtra?,"Employment Guarantee Scheme (EGS) was introduced on 28th March, 1972.",Economics
What is benchmarking in economics?,"A measurement of the quality of an organization's policies, products, programs, strategies, etc., and their comparison with standard measurements is called benchmarking.",Economics
What is FERA and when was it introduced?,"Foreign Exchange Regulation Act (FERA) of 1973 is an act to regulate certain payments dealing in foreign exchange, securities, the import and export of currency and acquisition of immovable property by foreigners.",Economics
What was India's GDP growth rate in the fiscal year 2023-2024?,India's GDP growth rate was 8.15% year-over-year.,Economics
Mention briefly some of the emerging trends in consumption patterns in India?,"Increased spending on luxury and premium goods and services, a shift towards non-food items, and a decline in spending on education, particularly in urban areas.",Economics
What is the primary driver of India's economy?,Nearly 70% of India's GDP is driven by domestic consumption; country remains the world's fourth-largest consumer market.,Economics
Which is the major challenge for Indian economy?,"Population density, poverty problems, unemployment, payment deterioration, poor education, and private debt are some of the main challenges that the Indian economy faces.",Economics
What percentage of India's GDP does agriculture account for?,Agriculture accounts for approximately 17.7% of India's GDP as recorded in FY 2024.,Economics
What is the nature of India's economy?,"India is a mixed economy. It is characterized by a reliance on agriculture and industry, low per capita income, a large population, unemployment, unequal wealth distribution, and infrastructure deficiencies. The majority of the Indian workforce is employed in these sectors, reflecting the country's economic development stage.",Economics
How did India respond to the global financial crisis of 2008?,"The mild economic slowdown during the 2008 global financial crisis prompted India to adopt Keynesian policies. To stimulate growth and demand, the government implemented both fiscal and monetary stimulus measures. In subsequent years, economic growth revived.",Economics
How does India rank in the world economy by nominal GDP and PPP as of 2024?,India is the world's fifth-largest economy by nominal GDP and the third-largest by purchasing power parity (PPP),Economics
Who is responsible for determining the interest rate of Savings Bank Accounts in India?,The RBI is accountable to manage the interest rates on the the saving accounts in all nationalized commercial banks in India.,Economics
What was the success rate of demonetization in terms of removing black money?,"According to a 2018 report from the Reserve Bank of India ₹15.3 lakh crore (15.3 trillion rupees on the short scale) of the ₹15.41 lakh crore in demonetised bank notes, or approximately 99.3%, were deposited in banks, leading analysts to state that the effort had failed to remove black money from the economy.",Economics
