Question,Answer,Domain
কোন দুটি দেশের দীর্ঘতম আন্তর্জাতিক সীমান্ত রয়েছে?,কানাডা এবং মার্কিন যুক্তরাষ্ট্র,Geography
বিশ্বের সবচেয়ে ঘনবসতিপূর্ণ শহর কোনটি?,"ম্যানিলা, ফিলিপাইন",Geography
নিচের রাজ্যগুলির মধ্যে কোনটি ভারতে সবচেয়ে বেশি কফি উৎপাদন করে?,কর্ণাটক,Geography
সিরোহি পয়েন্ট পৃথিবীর কোথায় অবস্থিত?,অ্যান্টার্কটিকা,Geography
ভারতের বৃহত্তম অভ্যন্তরীণ লবণাক্ত জলাভূমি ব্যবস্থা কোন রাজ্যে অবস্থিত?,রাজস্থান,Geography
ভারতের মোট এলাকার কত শতাংশ গঙ্গা নদীর দখলে?,26.30%,Geography
অলকানন্দা নদীর উৎপত্তি কোন হিমবাহ থেকে?,সতোপন্থ হিমবাহ,Geography
কোন নদী উলার হ্রদকে খাওয়ায়?,ঝিলাম,Geography
হুইলার দ্বীপ কোন দ্বীপের পূর্ব নাম ছিল?,আবদুল কালাম দ্বীপের পূর্ব নাম ছিল হুইলার দ্বীপ। এটি ওড়িশার উপকূলে অবস্থিত। প্রতিরক্ষা গবেষণা ও উন্নয়ন সংস্থার (ডিআরডিও) ইন্টিগ্রেটেড টেস্ট রেঞ্জ এই দ্বীপে অবস্থিত।,Geography
কোনটি একমাত্র অভয়ারণ্য যেখানে কাশ্মীর হরিন পাওয়া যায়?,দাচিগাম জাতীয় উদ্যান হল একমাত্র অভয়ারণ্য যেখানে কাশ্মীর হরিন পাওয়া যায়। এটি কাশ্মীরে অবস্থিত।,Geography
বায়োস্ফিয়ার রিজার্ভ প্রোগ্রাম ভারতে চালু হয় কোন সালে?,বায়োস্ফিয়ার রিজার্ভ প্রোগ্রাম ভারতে 1986 সালে চালু করা হয়েছিল। ভারতে মোট 18টি বায়োস্ফিয়ার রিজার্ভ রয়েছে।,Geography
কোন ধরনের শিলায় সাধারণত জীবাশ্ম পাওয়া যায়?,"জীবাশ্ম সাধারণত পাললিক শিলায় তৈরি হয়। যখন একটি জীব মারা যায় এবং পলিতে সমাহিত হয়, তখন এই পলিগুলি শেষ পর্যন্ত পাললিক শিলায় শক্ত হয়ে জীবাশ্ম হিসাবে সংরক্ষিত হয়। এই প্রক্রিয়াটিকে ফসিলাইজেশন বলা হয়। আগ্নেয় এবং রূপান্তরিত শিলা তাপ বা চাপ থেকে গঠিত এবং জীবাশ্ম ধ্বংস করার সম্ভাবনা রয়েছে।",Geography
"""মেডিসিন লাইন"" অক্ষাংশের বৃত্তের অপর নাম?","1800 এর দশকে অভিযানের সময় মার্কিন সৈন্যদের এটি অতিক্রম করতে বাধা দেওয়ার আপাতদৃষ্টিতে যাদুকরী ক্ষমতার কারণে 49 তম সমান্তরালটিকে মেডিসিন লাইনের ডাকনাম দেওয়া হয়েছিল। 49তম সমান্তরাল উত্তর ইউরোপ, এশিয়া, প্রশান্ত মহাসাগর, উত্তর আমেরিকা এবং আটলান্টিক মহাসাগর অতিক্রম করেছে।",Geography
চেনাব নদী কোন স্থানের কাছে চন্দ্রা ও ভাগা নদীর মিলনের ফলে চন্দ্রভাগা নামেও পরিচিত?,"চেনাব নদী, যা চন্দ্রভাগা নদী নামেও পরিচিত, হিমাচল প্রদেশের লাহৌল স্পিতি জেলার তান্ডিতে চন্দ্রা ও ভাগা নদীর মিলনের ফলে গঠিত হয়েছে। চন্দ্রা এবং ভাগা নদীগুলি 4,891 মিটার উচ্চতায় বড়লাচা পাসের বিপরীত দিক থেকে উৎপন্ন হয়েছে। তারা 2,286 মিটার উচ্চতায় তান্ডিতে মিলিত হয়।",Geography
কোন গ্রহের দিনের দৈর্ঘ্য এবং তার অক্ষের কাত প্রায় পৃথিবীর মতো?,মঙ্গল,Geography
বিশ্বের বৃহত্তম দ্বীপ দেশ কোনটি?,"ইন্দোনেশিয়া বিশ্বের বৃহত্তম দ্বীপ দেশ কারণ এর আয়তন 1,904,569 বর্গ কিমি এবং এটি 18,307 টিরও বেশি দ্বীপ নিয়ে গঠিত। এটি বিশ্বের সবচেয়ে জনবহুল দ্বীপ দেশও বটে।",Geography
বৃহত্তর নদীর উপনদী সহ উপত্যকাকে কী বলা হয়?,সাইড ভ্যালি হল একটি উপত্যকা যেখানে একটি বড় নদীর উপনদী রয়েছে। তারা পাহাড়ের কাছাকাছি উচ্চ ক্রম উপত্যকা.,Geography
"""মাবলা পর্বত"" কোন দেশে অবস্থিত?","মাবলা পর্বত, মন্টি মাবলা নামেও পরিচিত, জিবুতির ওবক এবং তাদজৌরা অঞ্চলে অবস্থিত একটি পর্বতশ্রেণী। এই পর্বতগুলি, যা জিবুতির পঞ্চম-সর্বোচ্চ বিন্দু, সেখানে স্থানীয় জিবুতি স্পারফুল এবং ডে ফরেস্ট জাতীয় উদ্যান রয়েছে। এই উচ্চভূমি অঞ্চলটি তাদজৌরা উপসাগরের উত্তর দিকে অবস্থিত, উপকূলীয় সমভূমির পিছনে যেখানে লোহিত সাগর এডেন উপসাগরের সাথে মিলিত হয়েছে।",Geography
প্রাচীনতম বৃক্ষরোপণ কোথায় উঠে এসেছে?,আফ্রিকার গিনি উপকূলে অবস্থিত দ্বীপগুলিতে 15 শতকের স্থাপনাগুলির প্রথম দিকের বৃক্ষরোপণগুলি। পর্তুগিজরা আখ উৎপাদনের জন্য এই পদ্ধতিটি এখান থেকে উত্তর ব্রাজিলে নিয়ে গিয়েছিল।,Geography
শনিবার ওয়াদা নির্মাণে কত খরচ হয়েছিল?,"1732 সালে শনিওয়ারওয়াদা সম্পূর্ণ হয়েছিল, যার মোট খরচ হয়েছিল রুপি। 16,110, সেই সময়ে একটি খুব বড় অঙ্ক।",History
ছত্রপতি শাহু মহারাজের রাজত্ব কবে শুরু হয়েছিল এবং কখন শেষ হয়েছিল?,ছত্রপতি শাহু মহারাজের শাসনকাল 1708 সালের 12 জানুয়ারি শুরু হয় এবং 15 ডিসেম্বর 1749 সালে শেষ হয়।,History
বাহমানি সালতানাত কে প্রতিষ্ঠা করেন?,বাহমানি সালতানাত 1347 সালে আলাউদ্দিন বাহমান শাহ কর্তৃক প্রতিষ্ঠিত হয়।,History
‘গদ আলা পান সিনহা গেলা’ কে কাকে বললেন?,"শিবাজি তানাজি মালুসারের বলিদানে দুর্গটি দখল করা হয়েছে তা জানার পর ""গদ আলা, পান সিনহা গেলা""- ""আমরা দুর্গ জিতেছি, কিন্তু সিংহকে হারিয়েছি"" বলে তার গভীর বিরক্তি প্রকাশ করেছিলেন বলে জানা যায়।",History
হেমাদপন্থী মন্দিরের বাইরের দেয়ালের বৈশিষ্ট্য কী?,"হেমাদপন্তী মন্দিরের বাইরের দেয়াল প্রায়ই তারার আকৃতির। তারকা মন্দির নির্মাণে, মন্দিরের বাইরের প্রাচীরটি কয়েকটি কোণে বিভক্ত। তাই আপনি দেয়াল এবং তার উপর ভাস্কর্য উপর ছায়ার সুন্দর প্রভাব দেখতে পারেন. হেমাদপন্থী মন্দিরগুলির একটি গুরুত্বপূর্ণ বৈশিষ্ট্য হল দেওয়াল পাথর তৈরিতে চুন ব্যবহার করা হয় না। দেয়ালটি তৈরি করা হয়েছে পরিণত খাঁজ এবং কুঁচিগুলির ভিত্তিতে যা পাথরের সাথে শক্তভাবে ফিট করে।",History
কিতাব-ই-নবরাস' গ্রন্থটি কে লিখেছেন?,ইব্রাহিম আদিল শাহ দ্বিতীয় 'কিতাব-ই-নবরাস' গ্রন্থের রচয়িতা।,History
প্রথম মারাঠি পত্রিকা 'দর্পন'-এর সম্পাদক কে ছিলেন?,"বালশাস্ত্রী জাম্বেকর, প্রথম মারাঠি সংবাদপত্র 'দর্পণ'-এর সম্পাদক হিসাবে, মারাঠি সাংবাদিকতায় প্রথম সম্পাদক হিসাবে পরিচিত।",History
1950 সালে ভারত সরকার কোন বোর্ড প্রতিষ্ঠা করেছিল যেখানে প্রধানমন্ত্রী পন্ডিত। জওহরলাল নেহেরু চেয়ারম্যান ছিলেন?,"1950 সালে, ভারত সরকার পরিকল্পনা বোর্ড প্রতিষ্ঠা করে। প্রধানমন্ত্রী প. জওহরলাল নেহেরু এই বোর্ডের চেয়ারম্যান ছিলেন।",History
রাজনীতি বিষয়ক 'সভানেতি' গ্রন্থটি কোন শাসক প্রকাশ করেন?,"সভানেতি' বইটি প্রকাশিত হয়েছিল ছত্রপতি প্রতাপ সিং মহারাজের। এই বইটি রাজনীতি, প্রশাসন এবং ক্ষমতা সম্পর্কিত ধারণার দিক থেকে গুরুত্বপূর্ণ বলে বিবেচিত হয়।",History
কে 1905 সালে 'ভারত সেবক সমাজ' প্রতিষ্ঠা করেন?,নামদার গোপাল কৃষ্ণ গোখলে 1905 সালে 'ভারত সেবক সমাজ' প্রতিষ্ঠা করেন।,History
সাভারকরের আত্মজীবনীর নাম কি?,আন্দামানে সেই ভয়ঙ্কর দিনগুলোর অভিজ্ঞতা সাভারকর তাঁর আত্মজীবনী 'মাঝি জন্মথেপ'-এ লিখেছেন।,History
অমলনের মিল শ্রমিক ইউনিয়নের সভাপতি কে ছিলেন?,সানে গুরুজী অমলনের মিল শ্রমিক ইউনিয়নের সভাপতি ছিলেন।,History
রাজকোটে রেড ক্রস সোসাইটি কে প্রতিষ্ঠা করেন?,রাখমাবাই জনার্দন সেভ রাজকোটে রেড ক্রস সোসাইটি প্রতিষ্ঠা করেন।,History
AITUC-এর প্রথম অধিবেশনে সভাপতিত্ব করেন কে?,এআইটিইউসি গঠন করা হয়েছিল ভারতের সকল শ্রমিককে জাতীয় পর্যায়ে একত্রিত করার জন্য। এর প্রথম অধিবেশনের সভাপতি ছিলেন লালা লাজপত রায়।,History
ভারতের অস্থায়ী সরকারের প্রধান কে ছিলেন?,স্বাধীন ভারতের অস্থায়ী সরকার রাজ্যের প্রধান হিসাবে সুভাষ চন্দ্র বসুর নেতৃত্বে একটি মন্ত্রিসভা নিয়ে গঠিত।,History
ভারত ও পাকিস্তান নামক দুটি স্বাধীন জাতি গঠনের পরিকল্পনা কে তৈরি করেছিলেন?,লর্ড মাউন্টব্যাটেন দুটি স্বাধীন রাষ্ট্র হিসেবে ভারত ও পাকিস্তান সৃষ্টির পরিকল্পনা তৈরি করেন।,History
1960 সালের 1 মে কোন রাজ্য গঠিত হয়েছিল?,মহারাষ্ট্র,History
পুনের কোন গান্ধী স্মৃতি জাদুঘর গান্ধীজীর ইতিহাস সম্পর্কে তথ্য প্রদান করে?,"পুনের আগা খান প্রাসাদে, আমরা মহাত্মা গান্ধীর জীবন সম্পর্কে তথ্য প্রদানকারী বিভিন্ন বস্তু, নথি দেখতে পাই।",History
1453 সালে অটোমান তুর্কিরা কোন শহর জয় করেছিল?,কনস্টান্টিনোপল (আধুনিক ইস্তাম্বুল) শহরটি 1453 সালে অটোমান তুর্কিদের দ্বারা জয় করা হয়েছিল।,History
বৃটিশদের অবৈধ ব্যবসা রোধে কে চেষ্টা করেছিল?,মীরজাফর ব্রিটিশদের সমর্থনে বাংলার নবাব হয়েছিলেন কিন্তু পরে তিনি ব্রিটিশদের বিরুদ্ধে প্রতিবাদ করতে শুরু করেন এবং তাই তার জামাতা মীরকাসিমকে নবাব করা হয়। মীর কাসিম ব্রিটিশদের অবৈধ ব্যবসার উপর বিধিনিষেধ আরোপ করার চেষ্টা করেন এবং তাই মীরজাফরকে আবার বাংলার নবাব করা হয়।,History
1802 সালে কোন পেশওয়া ব্রিটিশদের সাথে সৈন্য চুক্তি স্বাক্ষর করেন?,"দ্বিতীয় বাজি রাও 31শে ডিসেম্বর, 1802 তারিখে বাসেইনের চুক্তিতে স্বাক্ষর করেন।",History
জামশেদজি টাটা কোন জায়গায় টাটা আয়রন অ্যান্ড স্টিল কোম্পানির ইস্পাত উৎপাদন কারখানা স্থাপন করেন?,টাটা আয়রন অ্যান্ড স্টিল কোম্পানি (TISCO) জামসেটজি টাটা দ্বারা প্রতিষ্ঠিত এবং জামশেদপুরে দোরাবজি টাটা প্রতিষ্ঠিত।,History
গীতরহস্য গ্রন্থটি কোন লেখক রচনা করেন?,"লোকমান্য বালগঙ্গাধর তিলক মান্দালয়ের কারাগারে শ্রীমধ ভগবদ গীতা রহস্য লিখেছিলেন – ভগবদ্গীতায় কর্ম যোগের বিশ্লেষণ, যা বেদ এবং উপনিষদের উপহার বলে পরিচিত।",History
রবীন্দ্রনাথ ঠাকুর জালিয়ানওয়ালাবাগ হত্যাকাণ্ডের প্রতিবাদে সরকার প্রদত্ত কোন উপাধি ত্যাগ করেন?,রবীন্দ্রনাথ ঠাকুর 1915 সালে রাজা পঞ্চম জর্জ কর্তৃক সাহিত্যের সেবার জন্য নাইটহুড উপাধিতে ভূষিত হন। 1919 সালের জালিয়ানওয়ালাবাগ গণহত্যার পর ঠাকুর তার নাইটহুড উপাধি ত্যাগ করেন।,History
"কোন ভোসলে রাষ্ট্রপতি ব্রিটিশদের সাথে ""নাগপুর সন্ধি"" স্বাক্ষর করেন?",১৮১৬ সালে নাগপুরের সন্ধি হয়।,History
কত সালে আহমেদনগর দুর্গটি জেনারেল ওয়েলেসলি এই অঞ্চলে ব্রিটিশ শক্তির প্রচারের মাধ্যমে দখল করেন?,1803 সালে জেনারেল ওয়েলেসলি এই অঞ্চলে ব্রিটিশ শক্তিকে উন্নীত করে আহমেদনগর দুর্গটি দখল করেন।,History
শিবাজী মহারাজ কোন সালে রাজ্যাভিষেক করেন?,শিবাজী মহারাজ 1674 সালে রাজ্যাভিষেক করেছিলেন।,History
মুঘল সম্রাট আকবর কত সালে খানদেশ অঞ্চল দখল করেন?,1601 খ্রিস্টাব্দে মুঘল সম্রাট আকবর কর্তৃক খানদেশ অঞ্চল দখল করা হয়।,History
পানিপথের তৃতীয় যুদ্ধে মারাঠাদের পরাজিত করেন কে?,1761 সালে পানিপথের তৃতীয় যুদ্ধে আহমদ শাহ আবদালির নেতৃত্বে দুররানি সাম্রাজ্যের কাছে মারাঠারা পরাজিত হয়।,History
কোন মারাঠা রাজার দরবারী কবি বীরত্বপূর্ণ মহাকাব্য শিবভারত রচনা করেছিলেন?,বীরত্বপূর্ণ মহাকাব্য শিবভারত ছত্রপতি শিবাজী মহারাজের দরবারী কবি দ্বারা রচিত হয়েছিল।,History
ওয়াদগাঁও চুক্তি বা চুক্তি কোন যুদ্ধের মধ্যে সমাপ্ত হয়েছিল?,ওয়াদগাঁও চুক্তিটি প্রথম ইঙ্গ-মারাঠা যুদ্ধের সময় সমাপ্ত হয়েছিল।,History
শের শাহের আমলে রাজস্ব হিসাব কোন ভাষায় ছিল?,শের শাহের শাসনামলে রাজস্ব হিসাব রক্ষণাবেক্ষণ করা হতো ফার্সি ও হিন্দভি ভাষায়।,History
1425 খ্রিস্টাব্দে কোন রাজা গাভিলগড় দুর্গ তৈরি করেছিলেন?,গাভিলগড় দুর্গটি 1425 খ্রিস্টাব্দে আহমদ শাহ বাহমানী দ্বারা নির্মিত হয়েছিল।,History
"ভারত সরকার কর্তৃক গৃহীত রাষ্ট্রীয় প্রতীকে ""সত্যমেব জয়তে"" শব্দগুলি কোন উপনিষদ থেকে নেওয়া হয়েছে?","""সত্যমেব জয়তে"" শব্দগুলো মুন্ডক উপনিষদ থেকে নেওয়া হয়েছে।",History
মৌর্য সাম্রাজ্য শেষ পর্যন্ত কীভাবে শেষ হয়েছিল?,শেষ মৌর্য শাসক তার জেনারেলের হাতে নিহত হলে মৌর্য সাম্রাজ্যের অবসান ঘটে।,History
কৈলাশ মন্দির কোন গুহায় অবস্থিত?,কৈলাশ মন্দির ইলোরা গুহায় অবস্থিত।,History
জওহরলাল নেহেরুর সভাপতিত্বে লাহোর কংগ্রেস কখন 'পূর্ণ স্বরাজ' বা ভারতের পূর্ণ স্বাধীনতার দাবিকে আনুষ্ঠানিক রূপ দেয়?,1929 সালের ডিসেম্বরে লাহোর কংগ্রেসে 'পূর্ণ স্বরাজ'-এর দাবিকে আনুষ্ঠানিক রূপ দেওয়া হয়।,History
কোন অ্যাংলো - মারাঠা যুদ্ধের ফলে পেশোয়াদের অঞ্চলগুলি বোম্বে প্রেসিডেন্সির সাথে একীভূত হয়েছিল?,তৃতীয় অ্যাংলো-মারাঠা যুদ্ধের ফলে পেশোয়াদের অঞ্চলগুলি বোম্বে প্রেসিডেন্সির সাথে একীভূত হয়।,History
গান্ধী-আরউইন চুক্তি ভারতের নিচের কোন আন্দোলনের সাথে যুক্ত ছিল?,গান্ধী-আরউইন চুক্তি আইন অমান্য আন্দোলনের সাথে যুক্ত ছিল।,History
মারাঠা সাম্রাজ্যের ইতিহাসে খড়দার যুদ্ধের তাৎপর্য বর্ণনা কর।,1795 সালের 11 মার্চ মারাঠা সাম্রাজ্য এবং হায়দ্রাবাদের নিজামের মধ্যে খড়দার যুদ্ধ সংঘটিত হয়। মারাঠারা নির্ণায়ক বিজয় লাভ করে। যুদ্ধ হিসাবে একটি উল্লেখযোগ্য প্রভাব থাকবেব্রিটিশরা মারাঠা আধিপত্যকে গুরুত্ব সহকারে নেবে.,History
জয়েস কীভাবে ইউলিসিসে স্ট্রিম-অফ-চেতনা ব্যবহার করেন?,জয়েস ঐতিহ্যগত আখ্যান কাঠামোকে বাইপাস করে চরিত্রের মনের গভীরে প্রবেশ করতে চেতনার ধারা ব্যবহার করেন।,Literature
গ্রেট গ্যাটসবিতে সবুজ আলোর তাৎপর্য বিশ্লেষণ করুন।,"এফ. স্কট ফিটজেরাল্ডের দ্য গ্রেট গ্যাটসবি-তে ডেইজির ডকের শেষে সবুজ আলো জে গ্যাটসবির অন্তহীন ভালোবাসা, হতাশা এবং আমেরিকান স্বপ্নে পৌঁছাতে অক্ষমতার প্রতীক। গল্পটি জ্যাজ যুগে নিউইয়র্কে সেট করা হয়েছে।",Literature
Wuthering Heights-এ সেটিং কী ভূমিকা পালন করে?,"উদারিং হাইটসের সেটিং এবং অবস্থান, প্রায়শই বিশ্বাসঘাতক হিসাবে বর্ণনা করা হয়, উপন্যাসের অন্ধকার স্বর এবং বিরক্তিকর প্লট ঘটনাগুলিকে শক্তিশালী করে। বাড়িটি নিজেই একটি বিচ্ছিন্ন এবং জরাজীর্ণ পাথরের অট্টালিকা, যেখানে অদ্ভুত খোদাই করা আছে। থ্রাশক্রস গ্রেঞ্জ, যেখানে উপন্যাসের কিছু অংশ সংঘটিত হয়, হাইটসের মতোই বিচ্ছিন্ন।",Literature
শেক্সপিয়র কিভাবে হ্যামলেটে লিঙ্গ ভূমিকাকে বিকৃত করে?,"গার্ট্রুড: রানী হিসাবে, তিনি ক্ষমতার একটি অবস্থান দখল করেন, কিন্তু তার দ্রুত পুনর্বিবাহ এবং অস্পষ্ট চিত্রায়ন শোকাহত বিধবার আদর্শকে জটিল করে তোলে। তার চরিত্রটি প্রায়শই মহিলাদের জন্য নির্ধারিত প্যাসিভ ভূমিকা নিয়ে প্রশ্ন তোলে। ওফেলিয়া: যদিও প্রায়শই একটি ভঙ্গুর এবং বাধ্য মহিলা হিসাবে চিত্রিত করা হয়, তার পাগলামি এবং করুণ পরিণতিতে তার অবতরণ মহিলাদের উপর পিতৃতান্ত্রিক সীমাবদ্ধতার ধ্বংসাত্মক প্রভাবকে তুলে ধরে। হ্যামলেট: রাজপুত্র নিজেই ঐতিহ্যগতভাবে পুরুষ এবং নারীসুলভ গুণাবলীর একটি জটিল ইন্টারপ্লে প্রদর্শন করেন, যার মধ্যে সিদ্ধান্তহীনতা, বিষণ্ণতা এবং দার্শনিক চিন্তাভাবনা রয়েছে, যা লিঙ্গ ভূমিকার কঠোর সীমানাকে চ্যালেঞ্জ করে। এই চরিত্রগুলির মাধ্যমে, শেক্সপিয়র এলিজাবেথন সমাজে লিঙ্গ এবং এর জটিলতাগুলির একটি সংক্ষিপ্ত অনুসন্ধানের প্রস্তাব দিয়েছেন।",Literature
লর্ড অফ দ্য ফ্লাইসে চোখের প্রতীক বিশ্লেষণ করুন।,"লর্ড অফ দ্য ফ্লাইসের বার্তা মানব প্রকৃতির দ্বিধাবিভক্তির সাথে মোকাবিলা করে যা মানুষকে সভ্য, সংগঠিত এবং শান্তিপূর্ণ, তবে নৈরাজ্যবাদী, হিংসাত্মক এবং বর্বর হতে চালিত করে। ছেলেরা সহযোগিতামূলক এবং নাগরিক হিসাবে শুরু করে, কিন্তু তারা দ্বীপে তাদের সময়কালে বিবর্তিত হয় এবং বেশিরভাগই অসভ্য এবং নৈরাজ্যবাদী হয়ে ওঠে।",Literature
লোলিতার অনির্ভরযোগ্য বর্ণনাকারীর ধারণাটি আলোচনা কর।,"একজন অবিশ্বস্ত কথক হিসেবে হামবার্ট পাঠককে প্রভাবিত করার জন্য বিভিন্ন পদ্ধতি ব্যবহার করেন। বেশ কয়েকটি উদাহরণে তার পাগলামিকে ওভারপ্লে করে, তিনি তার জীবনের উপর নিয়ন্ত্রণ হারানোর অনুভূতি প্রকাশ করার চেষ্টা করেন এবং এর ফলে দায়িত্ব এড়িয়ে যান।",Literature
টম তার কানের পিছনে ধুয়েছে কিনা তা পরীক্ষা করতে আন্টি পলি কী ব্যবহার করেন?,টম তার কানের পিছনে ধুয়েছে কিনা তা পরীক্ষা করার জন্য আন্টি পলি একটি ভেজা তোয়ালে ব্যবহার করেন।,Literature
ইনজুন জো ডাঃ রবিনসনের সাথে কী করেন?,"তিনজনের মধ্যে লড়াইয়ের পর, যেখানে মাফ পটার অজ্ঞান হয়ে পড়ে, ইনজুন জো ডাঃ রবিনসনকে মাফের ছুরি দিয়ে ছুরিকাঘাত করে। হাক এবং টম পালিয়ে যায় এবং শুনতে পায় না ইনজুন জো মাতাল মফকে বোঝায় যে সে খুনি।",Literature
হ্যামলেটের বাবা কিভাবে মারা গেলেন?,"আমি তোমার বাবার আত্মা,' ভূত হ্যামলেটকে বলে। এটি তাকে বলে যে হ্যামলেটের বাবা স্বাভাবিকভাবে মারা যাননি, কিন্তু তার ভাই ক্লডিয়াস তাকে হত্যা করেছিলেন। রাজা যখন ঘুমাচ্ছিলেন, ক্লডিয়াস তার কানে বিষ ঢুকিয়ে দিলেন, যার ফলে রাজার বেদনাদায়ক মৃত্যু হল। ভূত হ্যামলেটকে তার বাবাকে হত্যা করার জন্য ক্লডিয়াসের প্রতিশোধ নিতে বলে।",Literature
একটি মোটিফ এবং একটি প্রতীক মধ্যে পার্থক্য কি?,মোটিফগুলি অবশ্যই গল্প জুড়ে পুনরাবৃত্তি করতে হবে; প্রতীক মাত্র একবার প্রদর্শিত হতে পারে,Literature
"""নাটকীয় বিড়ম্বনা"" শব্দটিকে সংজ্ঞায়িত করুন।","নাটকীয় বিড়ম্বনা হল বিড়ম্বনার একটি রূপ যা একটি কাজের কাঠামোর মাধ্যমে প্রকাশ করা হয়: একটি কাজের চরিত্রগুলি যে পরিস্থিতির মধ্যে বিদ্যমান সে সম্পর্কে শ্রোতাদের সচেতনতা চরিত্রগুলির থেকে যথেষ্ট আলাদা, এবং তাই চরিত্রগুলির শব্দ এবং ক্রিয়াগুলি একটি ভিন্ন রূপ নেয়- প্রায়শই পরস্পরবিরোধী—যার অর্থ দর্শকদের কাছে কাজের চরিত্রের তুলনায়।",Literature
Bildungsroman ধারার তাৎপর্য কি?,"সাহিত্য-সমালোচনায়, বিল্ডুংস্রোমান হল একটি সাহিত্যের ধারা যা নায়কের মনস্তাত্ত্বিক ও নৈতিক বিকাশের উপর আলোকপাত করে শৈশব থেকে যৌবন পর্যন্ত (বয়স আগমন),[1] যেখানে চরিত্র পরিবর্তন গুরুত্বপূর্ণ",Literature
কীভাবে সেটিং একটি সাহিত্য কাজের পরিবেশে অবদান রাখে?,"গল্পের মেজাজ গঠনে সেটিংও বড় ভূমিকা পালন করতে পারে। উদাহরণস্বরূপ, একটি অন্ধকার এবং অন্ধকার সেটিং অস্বস্তি এবং উত্তেজনার অনুভূতি তৈরি করতে পারে, যখন একটি রৌদ্রোজ্জ্বল এবং প্রফুল্ল সেটিং শান্তি এবং সুখের অনুভূতি তৈরি করতে পারে।",Literature
"""চেতনার প্রবাহ"" বর্ণনার ধারণাটি ব্যাখ্যা কর।",চেতনার প্রবাহ একটি বর্ণনামূলক শৈলী যা একটি চরিত্রের চিন্তা প্রক্রিয়াকে বাস্তবসম্মত উপায়ে ধরার চেষ্টা করে।,Literature
সাহিত্যে অনির্ভরযোগ্য বর্ণনাকারীর ভূমিকা কী?,একজন অবিশ্বস্ত কথক একজন গল্পকার যার গল্পকে পুরোপুরি বিশ্বাস করা যায় না। কখনও কখনও একজন অবিশ্বস্ত কথক সচেতনভাবে পাঠকের কাছ থেকে তথ্য আটকে রাখে বা বিভ্রান্ত করার চেষ্টা করে; অন্য সময় একজন বর্ণনাকারীর অবিশ্বস্ততা তাদের নিয়ন্ত্রণের বাইরে।,Literature
আন্তঃপাঠ্যতা কীভাবে একটি সাহিত্যকর্মকে সমৃদ্ধ করে?,"লেখক সমালোচনামূলক বা অতিরিক্ত অর্থ তৈরি করতে, একটি বিন্দু তৈরি করতে, হাস্যরস তৈরি করতে বা এমনকি একটি মূল কাজকে পুনর্ব্যাখ্যা করতে ইন্টারটেক্সচুয়ালটি ব্যবহার করতে পারেন।",Literature
"""ফয়েল চরিত্র"" শব্দটি সংজ্ঞায়িত করুন।",একটি ফয়েল চরিত্র হল একটি সাহিত্যিক উপাদান যা প্রধান চরিত্র বা নায়কের বিপরীতে কাজ করে।,Literature
ট্র্যাজেডি এবং কমেডি মধ্যে পার্থক্য কি?,কমেডি হল একটি হাস্যকর গল্প যার একটি সুখী সমাপ্তি এবং একটি ট্র্যাজেডি হল একটি দুঃখজনক সমাপ্তি সহ একটি গুরুতর গল্প।,Literature
"নাটকীয় সাহিত্যে ""ক্যাথারসিস"" ধারণাটি ব্যাখ্যা কর।",ক্যাথারসিস হল শিল্পের মাধ্যমে শক্তিশালী বা পেন্ট-আপ আবেগ প্রকাশ করার প্রক্রিয়া,Literature
একটি বর্ণনায় পূর্বাভাস দেওয়ার উদ্দেশ্য কী?,"পূর্বাভাস একটি প্লট উপাদান যা গল্পে পরবর্তীতে কিছু আসার ইঙ্গিত দেয়। সাসপেন্স তৈরি করা, কৌতূহল সৃষ্টি করা এবং সেই ""আহা"" মুহূর্তের জন্য আপনার পাঠককে প্রস্তুত করা সহ লেখায় পূর্বাভাস ব্যবহার করার অনেক কারণ রয়েছে৷",Literature
কবিতায় একটি সুনির্দিষ্ট প্রভাব তৈরি করতে কীভাবে অনুপ্রবেশ ব্যবহার করা হয়?,"অনুপ্রেরণা হল ধারাবাহিক শব্দের শুরুতে একই শব্দের পুনরাবৃত্তি যার উদ্দেশ্য হল একটি শ্রুতিমধুর স্পন্দন প্রদান করা যা লেখার একটি অংশকে একটি লুল, গীতিমূলক এবং/অথবা আবেগপূর্ণ প্রভাব দেয়।",Literature
সনেটের গঠন ব্যাখ্যা কর,ইংরেজি সনেটগুলি সাধারণত তিনটি কোয়াট্রেইন (4-লাইন স্তবক) দ্বারা গঠিত হয় এবং একটি ছন্দময় যুগল দ্বারা অনুসরণ করা হয়,Literature
"""ব্যক্তিত্ব"" শব্দটি সংজ্ঞায়িত করুন।","ব্যক্তিত্বকে ""সাহিত্যিক বা শৈল্পিক প্রভাবের জন্য জিনিস, বিমূর্ত ধারণা ইত্যাদির প্রতি মানুষের বৈশিষ্ট্যের বৈশিষ্ট্য"" এবং ""একজন ব্যক্তি, প্রাণী, ইত্যাদির আকারে একটি বিমূর্ত গুণ বা ধারণার উপস্থাপনা"" হিসাবে সংজ্ঞায়িত করা হয়। শিল্প ও সাহিত্যে""",Literature
"কাকে ""ভারতীয় ইংরেজি সাহিত্যের জনক"" বলা হয়?",মুলক রাজ আনন্দ,Literature
