Question,Answer,Domain
 ಆಡಳಿತಾತ್ಮಕ ಉದ್ದೇಶಗಳಿಗಾಗಿ ಬಿಹಾರ ಎಷ್ಟು ವಿಭಾಗಗಳನ್ನು ಹೊಂದಿದೆ?,"ಆಡಳಿತಾತ್ಮಕ ಉದ್ದೇಶಗಳಿಗಾಗಿ, ಬಿಹಾರ ರಾಜ್ಯವು ಒಂಬತ್ತು ವಿಭಾಗಗಳನ್ನು ಹೊಂದಿದೆ-ಪಾಟ್ನಾ, ತಿರ್ಹತ್, ಸರನ್, ದರ್ಬಂಗಾ, ಕೋಸಿ, ಪೂರ್ಣಿಯಾ, ಭಾಗಲ್ಪುರ್, ಮುಂಗರ್ ಮತ್ತು ಮಗಧ್ ವಿಭಾಗ-ಇವುಗಳ ನಡುವೆ ಮೂವತ್ತೆಂಟು ಜಿಲ್ಲೆಗಳಾಗಿ ಉಪವಿಭಾಗವಾಗಿದೆ.",Politics
 ಪಶ್ಚಿಮ ಬಂಗಾಳದಲ್ಲಿ ನಿರಾಶ್ರಿತರ ಪ್ರವಾಹಕ್ಕೆ ಕಾರಣವೇನು?," 1971 ರ ಬಾಂಗ್ಲಾದೇಶ ವಿಮೋಚನಾ ಯುದ್ಧವು ಪಶ್ಚಿಮ ಬಂಗಾಳಕ್ಕೆ ಲಕ್ಷಾಂತರ ನಿರಾಶ್ರಿತರ ಒಳಹರಿವುಗೆ ಕಾರಣವಾಯಿತು, ಅದರ ಮೂಲಸೌಕರ್ಯಗಳ ಮೇಲೆ ಗಮನಾರ್ಹ ಒತ್ತಡವನ್ನು ಉಂಟುಮಾಡಿತು. ಅಂತಾರಾಷ್ಟ್ರೀಯ ಮಾಧ್ಯಮಗಳು ನಿರಾಶ್ರಿತರ ಬಿಕ್ಕಟ್ಟನ್ನು ತಕ್ಕಮಟ್ಟಿಗೆ ನಿಭಾಯಿಸಿದ ಕೀರ್ತಿ ಸರಕಾರಕ್ಕೆ ಸಲ್ಲುತ್ತದೆ.",Politics
 2024 ರ ಹೊತ್ತಿಗೆ ಪಶ್ಚಿಮ ಬಂಗಾಳದಲ್ಲಿ ಯಾವ ಪ್ರಮುಖ ರಾಜಕೀಯ ಪಕ್ಷವಾಗಿದೆ?," ಅಖಿಲ ಭಾರತ ತೃಣಮೂಲ ಕಾಂಗ್ರೆಸ್ ಪ್ರಸ್ತುತ ಪಶ್ಚಿಮ ಬಂಗಾಳದಲ್ಲಿ ಆಳುತ್ತಿರುವ ರಾಜಕೀಯ ಪಕ್ಷವಾಗಿದೆ. 2011 ರ ಪಶ್ಚಿಮ ಬಂಗಾಳ ವಿಧಾನಸಭೆ ಚುನಾವಣೆಯಲ್ಲಿ, ಎಡರಂಗವು ಅಖಿಲ ಭಾರತ ತೃಣಮೂಲ ಕಾಂಗ್ರೆಸ್‌ನಿಂದ ಸಂಪೂರ್ಣ ಬಹುಮತದ ಸ್ಥಾನಗಳನ್ನು ಗೆದ್ದುಕೊಂಡಿತು. ಇದು ಪಶ್ಚಿಮ ಬಂಗಾಳದಲ್ಲಿ 34 ವರ್ಷಗಳ ಕಮ್ಯುನಿಸ್ಟ್ ಆಡಳಿತದ ಅಂತ್ಯಕ್ಕೆ ಕಾರಣವಾಯಿತು ಮತ್ತು ಪ್ರಪಂಚದಲ್ಲಿ ದೀರ್ಘಕಾಲ ಸೇವೆ ಸಲ್ಲಿಸಿದ ಪ್ರಜಾಸತ್ತಾತ್ಮಕವಾಗಿ ಚುನಾಯಿತ ಕಮ್ಯುನಿಸ್ಟ್ ಸರ್ಕಾರದ ಅಂತ್ಯಕ್ಕೆ ಕಾರಣವಾಯಿತು. ತೃಣಮೂಲ ಕಾಂಗ್ರೆಸ್ ನಾಯಕಿ ಮಮತಾ ಬ್ಯಾನರ್ಜಿ ಮುಖ್ಯಮಂತ್ರಿಯಾದರು.",Politics
ಒರಿಸ್ಸಾದಲ್ಲಿ ಪ್ರಾಂತೀಯ ಶಾಸಕಾಂಗ ಸಭೆಯ ಚುನಾವಣೆಗೆ ಯಾವ ಕಾಯ್ದೆಯನ್ನು ಒದಗಿಸಲಾಗಿದೆ?, 1935 ರ ಭಾರತ ಸರ್ಕಾರದ ಕಾಯಿದೆಯು ಪ್ರಾಂತೀಯ ಶಾಸಕಾಂಗ ಸಭೆ ಮತ್ತು ಸರ್ಕಾರದ ಚುನಾವಣೆಯನ್ನು ಒದಗಿಸಿತು ಮತ್ತು ಸರ್ಕಾರದ ಮುಖ್ಯಸ್ಥರನ್ನು ಪ್ರಧಾನ ಮಂತ್ರಿ ಎಂದು ಗೊತ್ತುಪಡಿಸಲಾಯಿತು.,Politics
 ಗುಜರಾತ್‌ನ ಮೊದಲ ಮಹಿಳಾ ಮುಖ್ಯಮಂತ್ರಿ ಯಾರು?, ಆನಂದಿಬೆನ್ ಮಫತ್‌ಭಾಯ್ ಪಟೇಲ್ (ಜನನ 21 ನವೆಂಬರ್ 1941) ಗುಜರಾತ್‌ನ ಮೊದಲ ಮತ್ತು ಏಕೈಕ (2024 ರಂತೆ) ಮಹಿಳಾ ಮುಖ್ಯಮಂತ್ರಿಯಾಗಿ ಸೇವೆ ಸಲ್ಲಿಸಿದರು.,Politics
 2022 ರ ಗುಜರಾತ್ ವಿಧಾನಸಭೆ ಚುನಾವಣೆಯಲ್ಲಿ ಯಾವ ಪಕ್ಷವು ಸೂಪರ್ ಬಹುಮತವನ್ನು ಗಳಿಸಿತು?," 2022 ರ ಗುಜರಾತ್ ವಿಧಾನಸಭೆ ಚುನಾವಣೆಯಲ್ಲಿ, ಭಾರತೀಯ ಜನತಾ ಪಕ್ಷವು 156 ಸ್ಥಾನಗಳ ಸೂಪರ್ ಬಹುಮತವನ್ನು ಗೆದ್ದುಕೊಂಡಿತು, ಇದು ಗುಜರಾತ್ ಇತಿಹಾಸದಲ್ಲಿ ಯಾವುದೇ ಪಕ್ಷವು ಗೆದ್ದಿಲ್ಲ. ಭಾರತೀಯ ರಾಷ್ಟ್ರೀಯ ಕಾಂಗ್ರೆಸ್ ರಾಜ್ಯದಲ್ಲಿ 3 ದಶಕಗಳಿಂದ ಅತ್ಯಂತ ಕೆಳಮಟ್ಟಕ್ಕೆ ಕುಸಿಯಿತು ಮತ್ತು ಆಮ್ ಆದ್ಮಿ ಪಕ್ಷವು ಐದು ಸ್ಥಾನಗಳನ್ನು ಗಳಿಸಿತು.",Politics
 2012 ರ ಗೋವಾ ಚುನಾವಣೆಯಲ್ಲಿ ಯಾವ ಪಕ್ಷವು ಭಾರತೀಯ ರಾಷ್ಟ್ರೀಯ ಕಾಂಗ್ರೆಸ್ ಅನ್ನು ಸೋಲಿಸಿತು?,"2012 ರ ಚುನಾವಣೆಯಲ್ಲಿ, ಭಾರತೀಯ ಜನತಾ ಪಕ್ಷ (ಬಿಜೆಪಿ) ಗೋವಾದಲ್ಲಿ ಸಿಎಂ ದಿಗಂಬರ್ ಕಾಮತ್ ನೇತೃತ್ವದ ಭಾರತೀಯ ರಾಷ್ಟ್ರೀಯ ಕಾಂಗ್ರೆಸ್ ಸರ್ಕಾರವನ್ನು ಸೋಲಿಸಿತು. 40 ಸ್ಥಾನಗಳ ವಿಧಾನಸಭೆಯಲ್ಲಿ ಬಿಜೆಪಿ-ಮಹಾರಾಷ್ಟ್ರವಾದಿ ಗೋಮಾಂತಕ ಮೈತ್ರಿಕೂಟವು 24 ಸ್ಥಾನಗಳನ್ನು ಗೆದ್ದುಕೊಂಡಿದೆ.",Politics
 ಗುಜರಾತ್ ನಲ್ಲಿ ಒಟ್ಟು ಎಷ್ಟು ಕ್ಷೇತ್ರಗಳಿವೆ?,182,Politics
 ಮಹಾರಾಷ್ಟ್ರ ನವನಿರ್ಮಾಣ ಸೇನೆಯನ್ನು ಸ್ಥಾಪಿಸಿದವರು ಯಾರು?,"ಮಹಾರಾಷ್ಟ್ರ ನವನಿರ್ಮಾಣ ಸೇನೆ (ಅನುವಾದ: ಮಹಾರಾಷ್ಟ್ರ ಸುಧಾರಣಾ ಸೇನೆ; abbr. MNS) ಒಂದು ಪ್ರಾದೇಶಿಕವಾದಿ ಬಲಪಂಥೀಯ ಭಾರತೀಯ ರಾಜಕೀಯ ಪಕ್ಷವಾಗಿದ್ದು, ಮಹಾರಾಷ್ಟ್ರ ರಾಜ್ಯದಲ್ಲಿ ನೆಲೆಗೊಂಡಿದೆ ಮತ್ತು ಹಿಂದುತ್ವ ಮತ್ತು ಮರಾಠಿ ಮನುಸ್‌ನ ಸಿದ್ಧಾಂತದ ಮೇಲೆ ಕಾರ್ಯನಿರ್ವಹಿಸುತ್ತದೆ.[12][13] ತನ್ನ ಸೋದರ ಸಂಬಂಧಿ ಉದ್ಧವ್ ಠಾಕ್ರೆ ಅವರೊಂದಿಗಿನ ಭಿನ್ನಾಭಿಪ್ರಾಯಗಳಿಂದಾಗಿ ಶಿವಸೇನೆ ಪಕ್ಷವನ್ನು ತೊರೆದ ನಂತರ ರಾಜ್ ಠಾಕ್ರೆ ಅವರು 9 ಮಾರ್ಚ್ 2006 ರಂದು ಮುಂಬೈನಲ್ಲಿ ಇದನ್ನು ಸ್ಥಾಪಿಸಿದರು.",Politics
 ಸಾಮಾಜಿಕ ಇತಿಹಾಸಕಾರ ಬದ್ರಿ ನಾರಾಯಣ್ ಗುರುತಿಸಿದಂತೆ 2015 ರ ಬಿಹಾರ ಚುನಾವಣೆಯಲ್ಲಿ ಪ್ರಮುಖ ಅಂಶ ಯಾವುದು?,2015ರ ರಾಜಕೀಯ ಪ್ರಕ್ಷುಬ್ಧತೆಯನ್ನು ಹಲವು ಪ್ರಾದೇಶಿಕ ರಾಜಕೀಯ ಪಕ್ಷಗಳು ಮತ್ತು ನಾಯಕರು ಎದುರಿಸಿದ ಸವಾಲಿನ ಭಾಗವಾಗಿ ಗುರುತಿಸಿದ ಸಾಮಾಜಿಕ ಇತಿಹಾಸಕಾರ ಬದ್ರಿ ನಾರಾಯಣ್ ಅವರು ಜಾತಿ ರಾಜಕಾರಣವನ್ನು ಎದುರಿಸುವುದು ಹಿಂದುತ್ವ ರಾಜಕಾರಣವಾಗಿತ್ತು. ಅವರ ರಾಜ್ಯಗಳು.,Politics
 ಭಾರತೀಯ ರಾಷ್ಟ್ರೀಯ ಅಭಿವೃದ್ಧಿ ಅಂತರ್ಗತ ಒಕ್ಕೂಟ (ಇಂಡಿಯಾ) ರಚನೆಯ ಹಿಂದಿನ ಪ್ರೇರಣೆ ಏನು?,2014 ಮತ್ತು 2019 ರ ಸಾರ್ವತ್ರಿಕ ಚುನಾವಣೆಗಳಲ್ಲಿ ಎನ್‌ಡಿಎಯನ್ನು ಸೋಲಿಸಲು ಪ್ರತಿಪಕ್ಷಗಳ ಅಸಮರ್ಥತೆಯ ನಂತರ 2024 ರ ಸಾರ್ವತ್ರಿಕ ಚುನಾವಣೆಯಲ್ಲಿ ಬಿಜೆಪಿ ನೇತೃತ್ವದ ಎನ್‌ಡಿಎ ವಿರುದ್ಧ ನಿಲ್ಲಲು ಬಹುತೇಕ ಎಲ್ಲಾ ಪ್ರಮುಖ ರಾಜಕೀಯ ಪಕ್ಷಗಳ ಮಹಾಮೈತ್ರಿಕೂಟದ ಅಗತ್ಯವು ಪ್ರೇರಣೆಯಾಗಿದೆ.,Politics
 ಫ್ರೀಡಂ ಹೌಸ್ 2023 ರಲ್ಲಿ ಭಾರತೀಯ ಪ್ರಜಾಪ್ರಭುತ್ವದ ಸ್ಥಿತಿಯನ್ನು ಹೇಗೆ ವರ್ಗೀಕರಿಸಿತು?," 2023 ರಲ್ಲಿ ಫ್ರೀಡಂ ಹೌಸ್‌ನ ಫ್ರೀಡಮ್ ಇನ್ ವರ್ಲ್ಡ್ ವರದಿಯು ಸತತ ಮೂರನೇ ವರ್ಷ ಭಾರತವನ್ನು ""ಭಾಗಶಃ ಮುಕ್ತ"" ದೇಶ ಎಂದು ವರ್ಗೀಕರಿಸಿದೆ.",Politics
ಚುನಾವಣಾ ಆಯೋಗವು ಯಾವ ಕಾನೂನಿನ ಅಡಿಯಲ್ಲಿ ಕಾರ್ಯನಿರ್ವಹಿಸುತ್ತದೆ?, ಚುನಾವಣಾ ಆಯೋಗವು ಸಂವಿಧಾನದ ಅನುಚ್ಛೇದ 324 ಮತ್ತು ತರುವಾಯ ಜಾರಿಗೆ ಬಂದ ಜನಪ್ರತಿನಿಧಿ ಕಾಯಿದೆಯಿಂದ ನೀಡಲಾದ ಅಧಿಕಾರಗಳ ಅಡಿಯಲ್ಲಿ ಕಾರ್ಯನಿರ್ವಹಿಸುತ್ತದೆ.,Politics
ಭಾರತ ಮತ್ತು ಬ್ರೆಜಿಲ್‌ನ ಹವಾಮಾನವನ್ನು ಹೋಲಿಕೆ ಮಾಡಿ,"1. ಭಾರತವು ಮಾನ್ಸೂನ್ ರೀತಿಯ ಹವಾಮಾನವನ್ನು ಹೊಂದಿದೆ ಆದರೆ ಬ್ರೆಜಿಲ್ ಹವಾಮಾನದಲ್ಲಿ ವ್ಯಾಪಕವಾದ ವ್ಯತ್ಯಾಸಗಳನ್ನು ಅನುಭವಿಸುತ್ತದೆ. ಉದಾಹರಣೆಗೆ ಬ್ರೆಜಿಲ್‌ನಲ್ಲಿ, ಸಮಭಾಜಕದ ಬಳಿ, ಹವಾಮಾನವು ಬಿಸಿಯಾಗಿದ್ದರೆ, ಮಕರ ಸಂಕ್ರಾಂತಿಯ ಬಳಿ, ಸಮಶೀತೋಷ್ಣ ರೀತಿಯ ಹವಾಮಾನವಿದೆ. 2. ಭಾರತದಲ್ಲಿ, ಸೂರ್ಯನ ಕಿರಣಗಳು ಅದರ ಮೂಲಕ ಹಾದುಹೋಗುವ ಕರ್ಕಾಟಕ ವೃತ್ತದವರೆಗೆ ಲಂಬವಾಗಿರುವ ಕಾರಣ ವರ್ಷವಿಡೀ ಸರಾಸರಿ ತಾಪಮಾನವು ಹೆಚ್ಚಾಗಿರುತ್ತದೆ ಆದರೆ ಬ್ರೆಜಿಲ್ನಲ್ಲಿ, ಸಮಭಾಜಕವು ದೇಶದ ಉತ್ತರ ಭಾಗದಲ್ಲಿ 25"" C ನಿಂದ 28 ಕ್ಕೆ ಕಾರಣವಾಗುತ್ತದೆ. ಅಮೆಜಾನ್ ಕಣಿವೆಯಲ್ಲಿ ಸರಾಸರಿ ತಾಪಮಾನ 3. ಉದಾ. ಜಮ್ಮು ಮತ್ತು ಕಾಶ್ಮೀರ ಮತ್ತು ಹಿಮಾಲಯದ ಕೆಲವು ಭಾಗಗಳಲ್ಲಿ ತಾಪಮಾನವು -40 ° C ನಷ್ಟಿರುತ್ತದೆ ಇದಕ್ಕೆ ವಿರುದ್ಧವಾಗಿ, ಬ್ರೆಜಿಲ್‌ನ ಉತ್ತರ ಭಾಗವು ಸಾಮಾನ್ಯವಾಗಿ ಬಿಸಿಯಾಗಿರುತ್ತದೆ. ಆಗ್ನೇಯ ವ್ಯಾಪಾರ ಮಾರುತಗಳು ಮತ್ತು ಈಶಾನ್ಯ ವ್ಯಾಪಾರ ಮಾರುತಗಳಿಂದ ಬ್ರೆಜಿಲ್ ಮಳೆಯ ಪ್ರಕಾರವನ್ನು ಪಡೆಯುತ್ತದೆ ಮತ್ತು ಬ್ರೆಜಿಲ್‌ನ ಉತ್ತರ ಭಾಗದಲ್ಲಿ ಮಳೆಯು 5. ಭಾರತದಲ್ಲಿ, ಗುಜರಾತ್ ಮತ್ತು ರಾಜಸ್ಥಾನದ ಪ್ರದೇಶಗಳು ಕಡಿಮೆ ಮಳೆಯನ್ನು ಅನುಭವಿಸುತ್ತವೆ ಬ್ರೆಜಿಲಿಯನ್ ಹೈಲ್ಯಾಂಡ್ಸ್ನ ಈಶಾನ್ಯ ಭಾಗವು ಕಡಿಮೆ ಮಳೆಯನ್ನು ಪಡೆಯುತ್ತದೆ. 6. ಭಾರತದಲ್ಲಿ, ಉಷ್ಣವಲಯದ ಚಂಡಮಾರುತಗಳು ಆಗಾಗ್ಗೆ ಸಂಭವಿಸುತ್ತವೆ ಆದರೆ ಬ್ರೆಜಿಲ್‌ನಲ್ಲಿ ಈ ಚಂಡಮಾರುತಗಳು ವಿರಳವಾಗಿ ಸಂಭವಿಸುತ್ತವೆ.",Geography
ನರ್ಮದಾ ಕಣಿವೆಯಲ್ಲಿ ಕೇಂದ್ರೀಕೃತ ವಸಾಹತುಗಳು ಕಂಡುಬರುತ್ತವೆ, ನರ್ಮದಾ ಕಣಿವೆಯಲ್ಲಿ ಕೇಂದ್ರೀಕೃತ ವಸಾಹತುಗಳು ಕಂಡುಬರುತ್ತವೆ ಏಕೆಂದರೆ ನದಿಯ ಸಮೀಪದಲ್ಲಿ ಕೃಷಿಯೋಗ್ಯ ಭೂಮಿ ಇದೆ. ನರ್ಮದಾ ಕಣಿವೆಯು ಮುಖ್ಯವಾಗಿ ಗುಜರಾತ್ ಮತ್ತು ಮಧ್ಯಪ್ರದೇಶದಲ್ಲಿ ನೆಲೆಗೊಂಡಿದೆ ಮತ್ತು ನದಿಯ ಸಮೀಪವಿರುವ ಭೂಮಿಯು ಬಹಳ ಕೃಷಿಯೋಗ್ಯವಾಗಿದೆ.,Geography
 ರೈತರ ಹಿತದೃಷ್ಟಿಯಿಂದ ಸರ್ಕಾರ ಪರಿಚಯಿಸಿದ ವಿವಿಧ ಸಾಂಸ್ಥಿಕ ಸುಧಾರಣಾ ಕಾರ್ಯಕ್ರಮಗಳನ್ನು ಪಟ್ಟಿ ಮಾಡಿ.," ವಸಾಹತು ಮಾದರಿಗಳ ಮೇಲೆ ಪರಿಣಾಮ ಬೀರುವ ಇತರ ಅಂಶಗಳು ಸೇರಿವೆ: ನೀರಿನ ಲಭ್ಯತೆ, ಭೂಮಿಯ ಇಳಿಜಾರು ಮತ್ತು ಹವಾಮಾನದ ಮಾದರಿಗಳು.",Geography
ಭತ್ತದ ಬೆಳವಣಿಗೆಗೆ ಬೇಕಾದ ಭೌಗೋಳಿಕ ಪರಿಸ್ಥಿತಿಗಳನ್ನು ವಿವರಿಸಿ.," ಭಾರತದಲ್ಲಿ, ನರ್ಮದಾ ಕಣಿವೆಯ ಪ್ರಸ್ಥಭೂಮಿ ಪ್ರದೇಶದಲ್ಲಿ ನ್ಯೂಕ್ಲಿಯೇಟೆಡ್ ವಸಾಹತುಗಳು ಹೆಚ್ಚಾಗಿ ಕಂಡುಬರುತ್ತವೆ.",Geography
ಭಾರತವು ಪ್ರಪಂಚದಲ್ಲಿ ............. ನ ಪ್ರಮುಖ ಉತ್ಪಾದಕ ಮತ್ತು ರಫ್ತುದಾರ., ಚಹಾ,Geography
 ಹಳದಿ ಕ್ರಾಂತಿ ಸೂಚಿಸುತ್ತದೆ, ಎಣ್ಣೆಬೀಜಗಳ ಉತ್ಪಾದನೆಯನ್ನು ಹೆಚ್ಚಿಸಿದೆ.,Geography
 ವಿಶ್ವದಲ್ಲಿ ಅಕ್ಕಿ ಉತ್ಪಾದನೆಯಲ್ಲಿ ಭಾರತ ಯಾವ ಸ್ಥಾನದಲ್ಲಿದೆ?, ಎರಡನೆಯದು,Geography
 ಭಾರತದಲ್ಲಿ ಕಲ್ಲಿದ್ದಲಿನ ವಿತರಣೆಯನ್ನು ವಿವರಿಸಿ.,"ಭಾರತದಲ್ಲಿ ಕಲ್ಲಿದ್ದಲು ಎರಡು ಮುಖ್ಯ ಭೂವೈಜ್ಞಾನಿಕ ಯುಗಗಳ ರಾಕ್ ಸರಣಿಯಲ್ಲಿ ಕಂಡುಬರುತ್ತದೆ, ಅವುಗಳೆಂದರೆ ಗೊಂಡ್ವಾನಾ, ಸ್ವಲ್ಪಮಟ್ಟಿಗೆ 200 ಮಿಲಿಯನ್ ವರ್ಷಗಳ ವಯಸ್ಸಿನಲ್ಲಿ ಮತ್ತು ತೃತೀಯ ನಿಕ್ಷೇಪಗಳಲ್ಲಿ ಕೇವಲ 55 ಮಿಲಿಯನ್ ವರ್ಷಗಳಷ್ಟು ಹಳೆಯದು. ಗೊಂಡ್ವಾನಾ ಕಲ್ಲಿದ್ದಲಿನ ಪ್ರಮುಖ ಸಂಪನ್ಮೂಲಗಳು, ಮೆಟಲರ್ಜಿಕಲ್ ಕಲ್ಲಿದ್ದಲು, ದಾಮೋದರ್ ಕಣಿವೆಯಲ್ಲಿ (ಪಶ್ಚಿಮ ಬಂಗಾಳ-ಜಾರ್ಖಂಡ್) ನೆಲೆಗೊಂಡಿದೆ. ಝರಿಯಾ, ರಾಣಿಗಂಜ್, ಬೊಕಾರೊ ಪ್ರಮುಖ ಕಲ್ಲಿದ್ದಲು ಕ್ಷೇತ್ರಗಳು. ಗೋದಾವರಿ, ಮಹಾನದಿ, ಸೋನ್ ಮತ್ತು ವಾರ್ಧಾ ಕಣಿವೆಗಳಲ್ಲಿಯೂ ಕಲ್ಲಿದ್ದಲು ನಿಕ್ಷೇಪಗಳಿವೆ. ತೃತೀಯ ಕಲ್ಲಿದ್ದಲು ಈಶಾನ್ಯ ರಾಜ್ಯಗಳಾದ ಮೇಘಾಲಯ, ಅಸ್ಸಾಂ, ಅರುಣಾಚಲ ಪ್ರದೇಶ ಮತ್ತು ನಾಗಾಲ್ಯಾಂಡ್‌ನಲ್ಲಿ ಸಂಭವಿಸುತ್ತದೆ. ಝರಿಯಾ, ಬೊಕಾರೊ, ಕರಂಪುರ, ಪಲಮು ಪ್ರಮುಖ ಕಲ್ಲಿದ್ದಲು ಕ್ಷೇತ್ರವಾಗಿರುವ ಜಾರ್ಖಂಡ್ ಅತಿ ದೊಡ್ಡ ಉತ್ಪಾದಕ. ಪಶ್ಚಿಮ ಬಂಗಾಳದಲ್ಲಿ ರಾಣಿಗಂಜ್, ಜಲ್ಪೈಗುರಿ ಮತ್ತು ಡಾರ್ಜಿಲಿಂಗ್ ಕಲ್ಲಿದ್ದಲು ಕ್ಷೇತ್ರಗಳಾಗಿವೆ. ಸರ್ಗುಜಾ, ಬಿಲಾಸ್ಪುರ್, ರಾಯ್ಗಢ್ ಮತ್ತು ಬಸ್ತಾರ್ ಜಿಲ್ಲೆಗಳು ಛತ್ತೀಸ್ಗಢದಲ್ಲಿ ಕಂಡುಬರುವ ಕಲ್ಲಿದ್ದಲು ಕ್ಷೇತ್ರಗಳಾಗಿವೆ. ಸಂಸದ ಚೈನಾವೇರ್ ಜಿಲ್ಲೆಯಲ್ಲಿ ಕಲ್ಲಿದ್ದಲು ಕ್ಷೇತ್ರಗಳನ್ನು ಹೊಂದಿದ್ದು, ಮಹಾರಾಷ್ಟ್ರದಲ್ಲಿ ಚಂದಾ ಪ್ರಮುಖ ಕ್ಷೇತ್ರವಾಗಿದೆ.",Geography
ಜಾರ್ಖಂಡ್‌ನ ಕೊಡರ್ಮಾ ಗಯಾ-ಹಜಾರಿಬಾಗ್ ಬೆಲ್ಟ್ ಯಾವ ಖನಿಜಗಳ ಪ್ರಮುಖ ಉತ್ಪಾದಕವಾಗಿದೆ?, ಮೈಕಾ,Geography
 ಭಾರತದಲ್ಲಿ ಅತ್ಯಂತ ಹಳೆಯ ತೈಲ ಉತ್ಪಾದಿಸುವ ರಾಜ್ಯ ಯಾವುದು?, ಅಸ್ಸಾಂ,Geography
 ಭಾರತದ ಶ್ರೀಮಂತ ಖನಿಜ ಬೆಲ್ಟ್ ………………, ಪೆನಿನ್ಸುಲರ್ ಪ್ರಸ್ಥಭೂಮಿ,Geography
 ರಕ್ತನಾಳಗಳು ಮತ್ತು ಲೋಡೆಗಳಿಂದ ಯಾವ ಖನಿಜಗಳನ್ನು ಪಡೆಯಲಾಗುತ್ತದೆ?,"ತವರ, ತಾಮ್ರ, ಸತು ಮತ್ತು ಸೀಸ ಮುಂತಾದ ಪ್ರಮುಖ ಲೋಹೀಯ ಖನಿಜಗಳನ್ನು ಸಿರೆಗಳು ಮತ್ತು ಲೋಡ್‌ಗಳಿಂದ ಪಡೆಯಲಾಗುತ್ತದೆ.",Geography
ಚಿಪ್ಕೋ ಚಳವಳಿಯ ಉದ್ದೇಶವೇನು?, ಅರಣ್ಯ ಸಂರಕ್ಷಣೆ,Geography
 ಯಾವ ವನ್ಯಜೀವಿ ಸಂರಕ್ಷಣಾ ಕಾಯಿದೆಯು ಮೊದಲ ಬಾರಿಗೆ ಸಂರಕ್ಷಿತ ಜಾತಿಯ ಸಸ್ಯಗಳ ಪಟ್ಟಿಯನ್ನು ಒಳಗೊಂಡಿದೆ?, ವನ್ಯಜೀವಿ ಸಂರಕ್ಷಣಾ ಕಾಯಿದೆ 1972,Geography
 ತೀವ್ರವಾದ ಸೋರಿಕೆಯಿಂದ ಯಾವ ಮಣ್ಣು ರೂಪುಗೊಳ್ಳುತ್ತದೆ, ಲ್ಯಾಟರೈಟ್ ಮಣ್ಣು,Geography
 ಯಾವ ಆಧಾರದ ಮೇಲೆ ಕೈಗಾರಿಕಾ ವಲಯವನ್ನು ಸಾರ್ವಜನಿಕ ಮತ್ತು ಖಾಸಗಿ ವಲಯಗಳಾಗಿ ವಿಂಗಡಿಸಲಾಗಿದೆ?, ಉದ್ಯಮಗಳ ಮಾಲೀಕತ್ವ,Geography
 ಭಾರತದ ಮ್ಯಾಂಚೆಸ್ಟರ್ ಎಂದು ಯಾವ ನಗರವನ್ನು ಕರೆಯಲಾಗುತ್ತದೆ?, ಅಹಮದಾಬಾದ್,Geography
 ಭಾರತದಲ್ಲಿ ಉಕ್ಕಿನ ತಲಾ ಬಳಕೆ, 2022-23ನೇ ಸಾಲಿನಲ್ಲಿ ದೇಶದಲ್ಲಿ ಉಕ್ಕಿನ ಬಳಕೆಯು 119.89 MT ಮತ್ತು ತಲಾ ಉಕ್ಕಿನ ಬಳಕೆಯು 86.7 ಕೆಜಿ.,Geography
 ಸಿಂಧೂ ಮತ್ತು ಗಂಗಾ ನದಿಗಳು ಎಲ್ಲಿ ಹುಟ್ಟುತ್ತವೆ?," 'ಭಾಗೀರಥಿ' ಎಂದು ಕರೆಯಲ್ಪಡುವ ಗಂಗೆಯ ಉಗಮಸ್ಥಾನವು ಗಂಗೋತ್ರಿ ಗ್ಲೇಸಿಯರ್‌ನಿಂದ ಪೋಷಿಸುತ್ತದೆ ಮತ್ತು ಉತ್ತರಾಂಚಲದ ದೇವಪ್ರಯಾಗದಲ್ಲಿ ಅಲಕನಂದಾದಿಂದ ಸೇರುತ್ತದೆ. ಹರಿದ್ವಾರದಲ್ಲಿ, ಗಂಗೆಯು ಪರ್ವತಗಳಿಂದ ಬಯಲು ಪ್ರದೇಶಕ್ಕೆ ಹೊರಹೊಮ್ಮುತ್ತದೆ. ಸಿಂಧೂ ಬಾಲ್ಟಿಸ್ತಾನ್ ಮತ್ತು ಗಿಲ್ಗಿಟ್ ಮೂಲಕ ಹರಿಯುತ್ತದೆ ಮತ್ತು ಅಟಾಕ್‌ನಲ್ಲಿರುವ ಪರ್ವತಗಳಿಂದ ಹೊರಹೊಮ್ಮುತ್ತದೆ.",Geography
 ಯಾವ ಎರಡು ಪರ್ಯಾಯದ್ವೀಪದ ನದಿಗಳು ತೊಟ್ಟಿಯ ಮೂಲಕ ಹರಿಯುತ್ತವೆ?,"ನರ್ಮದಾ ಮತ್ತು ತಾಪಿ ಎರಡು ಪರ್ಯಾಯದ್ವೀಪದ ನದಿಗಳು, ಇದು ತೊಟ್ಟಿಯ ಮೂಲಕ ಹರಿಯುತ್ತದೆ.",Geography
